,index,Unnamed: 0,Unnamed: 0.1,GEOID,ALAND_SQMI,TRACT_LAT,TRACT_LONG,Hospital,HOSPITAL_LONG,HOSPITAL_LAT,CT_dist,Unnamed: 0.1.1,Year,Name Returned,Tract,State,County,Geographical ID,Total Population,Pop. Male,Pop. Female,Median Age All,Pop. Over 65 Years,Pop. Race,Pop. AmInd or Alaska Alone,Pop. Asian Alone,Pop. Black or AfrAm Alone,Pop. Hawaiian or PacIsl Alone,Pop. Other Race Alone,Pop. White Alone,Two or more races,Pop. Hispanic or Latino,Pop. Not Hispanic or Latino,Median Income Last 12 Months,Pop. w Poverty Status,"Income Less than $10,000","Income $10,000-14,999","Income $15,000-24,999","Income $25,000-34,999","Income $35,000-49,999","Income $50,000-64,999","Income $65,000-74,999","Income Over $75,000",Insurance Surveyed,Insured,Noninsured,state,county,tract,POPDENSITY,DISTANCE_ROAD,DISTANCE_TIME
0,9950,10061,10061,51001090100,7.159,37.9584297,-75.343752,Atlantic General Hospital,-75.21172,38.339059999999996,43.80610678014524 km,309,2018,"Census Tract 901, Accomack County, Virginia",90100,51,1,51001090100,2899,1298,1601,56.6,974,2838.0,16.0,24.0,12.0,0.0,37.0,2749.0,61.0,100.0,2657.0,30846.0,2870.0,450.0,152.0,404.0,343.0,376.0,239.0,140.0,305.0,2870,2616,254,51,1,90100,404.94482469999997,80504.18600000005,116
1,10244,10358,10358,51001090200,72.51100000000001,37.9538653,-75.5033128,Peninsula Regional Medical Center,-75.59889,38.36187,46.05648318819854 km,310,2018,"Census Tract 902, Accomack County, Virginia",90200,51,1,51001090200,5960,2682,3278,49.6,1432,5880.0,0.0,15.0,1716.0,0.0,28.0,4121.0,0.0,223.0,3926.0,23641.0,5843.0,773.0,435.0,1269.0,735.0,462.0,313.0,193.0,289.0,5923,5251,672,51,1,90200,82.19442567,55030.370999999985,90
2,10415,10531,10531,51001090400,74.793,37.7523759,-75.5980607,Riverside Shore Memorial Hospital,-75.858135,37.4753,38.37932385288564 km,312,2018,"Census Tract 904, Accomack County, Virginia",90400,51,1,51001090400,6332,3128,3204,35.5,934,6070.0,0.0,0.0,2683.0,0.0,88.0,3299.0,10.0,1296.0,2093.0,25497.0,5876.0,561.0,461.0,833.0,966.0,468.0,218.0,72.0,261.0,6133,4541,1592,51,1,90400,84.66032918,42110.51,92
3,10538,10655,10655,51001090300,49.583,37.8876208,-75.6629073,Riverside Shore Memorial Hospital,-75.858135,37.4753,48.89663737271476 km,311,2018,"Census Tract 903, Accomack County, Virginia",90300,51,1,51001090300,2527,1190,1337,39.9,454,2479.0,15.0,15.0,523.0,0.0,44.0,1882.0,32.0,167.0,1772.0,18862.0,2501.0,420.0,295.0,298.0,247.0,188.0,91.0,44.0,192.0,2527,1927,600,51,1,90300,50.9650485,57680.584,109
4,10601,10719,10719,51001090500,25.465,37.8140414,-75.6955714,Riverside Shore Memorial Hospital,-75.858135,37.4753,40.24121745948369 km,313,2018,"Census Tract 905, Accomack County, Virginia",90500,51,1,51001090500,2310,1229,1081,48.2,453,2256.0,0.0,6.0,718.0,0.0,0.0,1532.0,49.0,274.0,1263.0,25818.0,2305.0,235.0,156.0,386.0,249.0,241.0,222.0,42.0,93.0,2310,1878,432,51,1,90500,90.71274298,44610.395,88
5,10626,10744,10744,51001090800,80.767,37.57030220000001,-75.7125219,Riverside Shore Memorial Hospital,-75.858135,37.4753,16.639259905199193 km,316,2018,"Census Tract 908, Accomack County, Virginia",90800,51,1,51001090800,3609,1929,1680,42.7,733,3399.0,0.0,0.0,1383.0,0.0,14.0,2002.0,80.0,212.0,1846.0,17776.0,3452.0,804.0,268.0,478.0,284.0,332.0,153.0,97.0,133.0,3598,2877,721,51,1,90800,44.68409127,21509.690000000002,38
6,10678,10796,10796,51001090600,49.31100000000001,37.7890451,-75.7616679,Riverside Shore Memorial Hospital,-75.858135,37.4753,35.84839183923592 km,314,2018,"Census Tract 906, Accomack County, Virginia",90600,51,1,51001090600,3693,1679,2014,58.1,1256,3659.0,0.0,8.0,632.0,0.0,6.0,3013.0,14.0,169.0,2848.0,26733.0,3643.0,478.0,339.0,619.0,381.0,442.0,316.0,142.0,277.0,3659,3219,440,51,1,90600,74.89201192,39598.67,85
7,10741,10861,10861,51131930100,53.15,37.46086270000001,-75.82836359999999,Riverside Shore Memorial Hospital,-75.858135,37.4753,3.082810780615195 km,1125,2018,"Census Tract 9301, Northampton County, Virginia",930100,51,131,51131930100,4386,2062,2324,49.5,1151,4127.0,0.0,58.0,1483.0,0.0,0.0,2586.0,216.0,392.0,2195.0,21801.0,4176.0,789.0,496.0,623.0,344.0,548.0,250.0,61.0,231.0,4254,3794,460,51,131,930100,82.52116651,5023.722000000001,8
8,10822,10943,10943,51131930300,87.05799999999999,37.22544,-75.8928593,Riverside Shore Memorial Hospital,-75.858135,37.4753,27.900666607526333 km,1127,2018,"Census Tract 9303, Northampton County, Virginia",930300,51,131,51131930300,4093,1861,2232,46.6,1066,3953.0,4.0,4.0,1241.0,0.0,37.0,2667.0,89.0,399.0,2305.0,26038.0,4020.0,590.0,329.0,578.0,531.0,403.0,220.0,104.0,347.0,4070,3545,525,51,131,930300,47.01463392,31131.904000000006,52
9,10836,10957,10957,51001090700,60.474,37.6027987,-75.8980473,Riverside Shore Memorial Hospital,-75.858135,37.4753,14.583818234296702 km,315,2018,"Census Tract 907, Accomack County, Virginia",90700,51,1,51001090700,5412,2726,2686,39.0,935,5291.0,145.0,6.0,1640.0,0.0,13.0,3487.0,63.0,399.0,3091.0,30869.0,5347.0,439.0,359.0,694.0,339.0,660.0,305.0,166.0,386.0,5412,4683,729,51,1,90700,89.49300526,20263.288999999993,44
