,index,Unnamed: 0,USPS,GEOID,ALAND_SQMI,ORIG_LAT,ORIG_LONG,Hospital,DEST_LAT,DEST_LONG,AERIAL_2,Unnamed: 0.1,Year,Name Returned,Tract,State,County,Geographical ID,Total Population,Pop. Male,Pop. Female,Median Age All,Pop. Over 65 Years,Pop. Race,Pop. AmInd or Alaska Alone,Pop. Asian Alone,Pop. Black or AfrAm Alone,Pop. Hawaiian or PacIsl Alone,Pop. Other Race Alone,Pop. White Alone,Two or more races,Pop. Hispanic or Latino,Pop. Not Hispanic or Latino,Median Income Last 12 Months,Pop. w Poverty Status,"Income Less than $10,000","Income $10,000-14,999","Income $15,000-24,999","Income $25,000-34,999","Income $35,000-49,999","Income $50,000-64,999","Income $65,000-74,999","Income Over $75,000",Insurance Surveyed,Insured,Noninsured,state,county,tract,POPDENSITY,DISTANCE_ROAD,DISTANCE_TIME
0,15149,15318,WV,54037972701,7.256,39.2817528,-77.76690570000001,Loudoun Hospital Center,39.074721999999994,-77.478787,33.88340306,48,2018,"Census Tract 9727.01, Jefferson County, West Virginia",972701,54,37,54037972701,2809,1437,1372,40.4,305,2682.0,39.0,0.0,42.0,0.0,45.0,2556.0,79.0,156.0,2510.0,27020.0,2761.0,354.0,211.0,380.0,264.0,229.0,241.0,45.0,326.0,2809,2530,279,54,37,972701,387.12789419999996,39158.15800000001,67
1,15160,15329,WV,54037972203,17.889,39.391737299999996,-77.77601159999999,Meritus Medical Center,39.62299,-77.68443,26.85585142,38,2018,"Census Tract 9722.03, Jefferson County, West Virginia",972203,54,37,54037972203,2559,1432,1127,44.5,479,2491.0,6.0,17.0,200.0,0.0,0.0,2268.0,68.0,105.0,2167.0,36875.0,2471.0,305.0,199.0,240.0,180.0,257.0,197.0,82.0,418.0,2474,2263,211,54,37,972203,143.0488009,36814.91599999998,75
2,15171,15340,WV,54037972602,12.645,39.338924299999995,-77.787806,Meritus Medical Center,39.62299,-77.68443,32.7684283,47,2018,"Census Tract 9726.02, Jefferson County, West Virginia",972602,54,37,54037972602,4612,2163,2449,39.6,573,4459.0,0.0,57.0,72.0,0.0,14.0,4316.0,118.0,137.0,4233.0,45935.0,4577.0,525.0,200.0,231.0,377.0,470.0,341.0,107.0,927.0,4612,4540,72,54,37,972602,364.72914199999997,41908.20899999998,86
3,15176,15345,WV,54037972601,8.557,39.293311100000004,-77.79139140000001,Frederick Memorial Hospital,39.42348,-77.414771,35.53170135,46,2018,"Census Tract 9726.01, Jefferson County, West Virginia",972601,54,37,54037972601,2024,991,1033,40.3,340,1959.0,4.0,13.0,40.0,0.0,39.0,1863.0,40.0,42.0,1844.0,36571.0,1976.0,208.0,115.0,192.0,166.0,256.0,210.0,64.0,239.0,2024,1943,81,54,37,972601,236.53149469999997,40691.16,50
4,15192,15361,WV,54037972702,17.131,39.195229,-77.81215040000001,Loudoun Hospital Center,39.074721999999994,-77.478787,31.77662258,49,2018,"Census Tract 9727.02, Jefferson County, West Virginia",972702,54,37,54037972702,4173,2115,2058,42.5,610,4032.0,16.0,31.0,5.0,0.0,158.0,3822.0,69.0,265.0,3715.0,35328.0,4062.0,592.0,212.0,391.0,314.0,473.0,395.0,162.0,500.0,4173,3839,334,54,37,972702,243.59348549999999,46367.82500000001,85
5,15211,15380,WV,54037972201,16.035999999999998,39.449710499999995,-77.8270338,Meritus Medical Center,39.62299,-77.68443,22.81256172,37,2018,"Census Tract 9722.01, Jefferson County, West Virginia",972201,54,37,54037972201,4990,2588,2402,35.9,936,4756.0,0.0,126.0,357.0,0.0,28.0,4245.0,186.0,129.0,4135.0,32408.0,4091.0,946.0,312.0,357.0,251.0,499.0,258.0,112.0,930.0,4927,4777,150,54,37,972201,311.1748566,31899.22199999999,62
6,15215,15385,WV,54037972204,10.382,39.3907719,-77.83081899999999,Meritus Medical Center,39.62299,-77.68443,28.69191854,39,2018,"Census Tract 9722.04, Jefferson County, West Virginia",972204,54,37,54037972204,2363,1166,1197,37.9,332,2267.0,0.0,2.0,166.0,0.0,0.0,2099.0,96.0,24.0,2075.0,18976.0,2016.0,594.0,293.0,263.0,125.0,150.0,192.0,72.0,284.0,2363,2031,332,54,37,972204,227.605471,36045.860999999975,71
7,15225,15395,WV,54037972503,2.5780000000000003,39.2992138,-77.8366763,Winchester Medical Center,39.194747,-78.192463,32.82991894,43,2018,"Census Tract 9725.03, Jefferson County, West Virginia",972503,54,37,54037972503,3330,1533,1797,37.7,332,3237.0,0.0,67.0,247.0,0.0,121.0,2802.0,52.0,242.0,2702.0,44563.0,3289.0,274.0,212.0,252.0,101.0,396.0,285.0,121.0,519.0,3330,3102,228,54,37,972503,1291.698991,38466.67,67
8,15235,15405,WV,54037972506,7.999,39.256995200000006,-77.84385309999999,Winchester Medical Center,39.194747,-78.192463,30.88563467,45,2018,"Census Tract 9725.06, Jefferson County, West Virginia",972506,54,37,54037972506,3562,1646,1916,39.0,521,3421.0,0.0,141.0,220.0,0.0,98.0,2962.0,125.0,402.0,2749.0,29832.0,3384.0,451.0,262.0,380.0,268.0,276.0,238.0,181.0,385.0,3391,3276,115,54,37,972506,445.3056632,37316.303,77
9,15248,15418,WV,54037972505,1.956,39.2811294,-77.8581866,Winchester Medical Center,39.194747,-78.192463,30.41160101,44,2018,"Census Tract 9725.05, Jefferson County, West Virginia",972505,54,37,54037972505,2577,1193,1384,45.5,688,2531.0,0.0,29.0,313.0,0.0,144.0,2045.0,11.0,180.0,1885.0,29743.0,2535.0,316.0,195.0,294.0,277.0,228.0,164.0,98.0,341.0,2577,2427,150,54,37,972505,1317.4846630000002,36451.956999999995,77
10,15254,15424,WV,54037972401,0.653,39.2985408,-77.8612558,Winchester Medical Center,39.194747,-78.192463,30.82615088,40,2018,"Census Tract 9724.01, Jefferson County, West Virginia",972401,54,37,54037972401,2691,1096,1595,37.1,349,2504.0,0.0,105.0,321.0,0.0,217.0,1861.0,135.0,147.0,1831.0,23897.0,2604.0,405.0,193.0,321.0,325.0,114.0,145.0,39.0,206.0,2672,2544,128,54,37,972401,4120.980092,36748.418999999994,77
11,15270,15440,WV,54037972402,15.177,39.324099,-77.8757748,Winchester Medical Center,39.194747,-78.192463,30.87599031,41,2018,"Census Tract 9724.02, Jefferson County, West Virginia",972402,54,37,54037972402,4873,2477,2396,38.2,620,4636.0,0.0,73.0,408.0,0.0,113.0,4042.0,189.0,379.0,3748.0,32983.0,4815.0,505.0,271.0,649.0,482.0,602.0,333.0,128.0,681.0,4873,4516,357,54,37,972402,321.0779469,40355.48999999999,63
12,15278,15449,WV,54003971400,27.083000000000002,39.4727127,-77.8813248,Meritus Medical Center,39.62299,-77.68443,23.76549885,479,2018,"Census Tract 9714, Berkeley County, West Virginia",971400,54,3,54003971400,9610,4514,5096,36.9,1099,9216.0,19.0,166.0,601.0,0.0,100.0,8330.0,282.0,364.0,8006.0,34795.0,9484.0,928.0,726.0,953.0,821.0,1147.0,763.0,370.0,1112.0,9600,9209,391,54,3,971400,354.83513639999995,35024.47500000001,74
