,index,Unnamed: 0,USPS,GEOID,ALAND_SQMI,ORIG_LAT,ORIG_LONG,Hospital,DEST_LAT,DEST_LONG,AERIAL_2,Unnamed: 0.1,Year,Name Returned,Tract,State,County,Geographical ID,Total Population,Pop. Male,Pop. Female,Median Age All,Pop. Over 65 Years,Pop. Race,Pop. AmInd or Alaska Alone,Pop. Asian Alone,Pop. Black or AfrAm Alone,Pop. Hawaiian or PacIsl Alone,Pop. Other Race Alone,Pop. White Alone,Two or more races,Pop. Hispanic or Latino,Pop. Not Hispanic or Latino,Median Income Last 12 Months,Pop. w Poverty Status,"Income Less than $10,000","Income $10,000-14,999","Income $15,000-24,999","Income $25,000-34,999","Income $35,000-49,999","Income $50,000-64,999","Income $65,000-74,999","Income Over $75,000",Insurance Surveyed,Insured,Noninsured,state,county,tract,POPDENSITY,DISTANCE_ROAD,DISTANCE_TIME
0,0,0,ME,23029955700,3.635,44.91093920000001,-67.0091635,Lahey Hospital & Medical Center,42.48512,-71.20485,432.3759237,108,2018,"Census Tract 9557, Washington County, Maine",955700,23,29,23029955700,1351,591,760,54.1,428,1317.0,129.0,6.0,18.0,0.0,0.0,1164.0,25.0,26.0,1152.0,19886.0,1308.0,275.0,142.0,198.0,134.0,145.0,83.0,19.0,94.0,1311,1199,112,23,29,955700,371.66437410000003,527340.6050000004,343
1,1,1,ME,23029955600,58.051,45.012254999999996,-67.1081422,Lahey Hospital & Medical Center,42.48512,-71.20485,433.1601739,103,2018,"Census Tract 9556, Washington County, Maine",955600,23,29,23029955600,1953,939,1014,45.3,437,1837.0,589.0,17.0,0.0,0.0,6.0,1225.0,94.0,51.0,1183.0,26625.0,1900.0,320.0,164.0,180.0,236.0,204.0,168.0,24.0,123.0,1916,1668,248,23,29,955600,33.6428313,523975.02700000064,319
2,2,2,ME,23029955800,113.881,44.772648,-67.10972209999998,Lahey Hospital & Medical Center,42.48512,-71.20485,416.82829849999996,331,2018,"Census Tract 9558, Washington County, Maine",955800,23,29,23029955800,2264,1170,1094,54.8,596,2208.0,0.0,10.0,19.0,0.0,5.0,2174.0,35.0,24.0,2156.0,20131.0,2226.0,476.0,233.0,318.0,238.0,195.0,162.0,35.0,146.0,2247,2026,221,23,29,955800,19.88040147,497348.8990000004,306
3,3,3,ME,23029955500,34.323,45.1429518,-67.2175289,Lahey Hospital & Medical Center,42.48512,-71.20485,435.9280429,332,2018,"Census Tract 9555, Washington County, Maine",955500,23,29,23029955500,2998,1480,1518,51.3,764,2923.0,0.0,0.0,6.0,0.0,0.0,2917.0,25.0,1.0,2916.0,23079.0,2791.0,523.0,249.0,481.0,342.0,249.0,208.0,121.0,124.0,2938,2707,231,23,29,955500,87.34667716,513548.14900000015,311
4,4,4,ME,23029955900,357.994,44.9454808,-67.374499,Lahey Hospital & Medical Center,42.48512,-71.20485,412.2383993,109,2018,"Census Tract 9559, Washington County, Maine",955900,23,29,23029955900,2733,1384,1349,48.9,611,2643.0,84.0,3.0,10.0,0.0,8.0,2538.0,70.0,9.0,2532.0,24616.0,2694.0,460.0,260.0,346.0,316.0,292.0,193.0,99.0,139.0,2726,2463,263,23,29,955900,7.63420616,505972.63300000044,293
5,5,5,ME,23029956100,56.336999999999996,44.655762,-67.3789714,Lahey Hospital & Medical Center,42.48512,-71.20485,391.9474552,101,2018,"Census Tract 9561, Washington County, Maine",956100,23,29,23029956100,2406,1243,1163,43.7,419,2330.0,1.0,16.0,19.0,0.0,15.0,2279.0,52.0,32.0,2279.0,23873.0,2189.0,507.0,160.0,315.0,294.0,327.0,119.0,39.0,139.0,2256,1992,264,23,29,956100,42.70727941,474337.4570000006,324
6,6,7,ME,23029955400,37.254,45.182325,-67.4416805,Lahey Hospital & Medical Center,42.48512,-71.20485,425.84102839999997,105,2018,"Census Tract 9554, Washington County, Maine",955400,23,29,23029955400,1393,693,700,45.4,284,1309.0,32.0,0.0,0.0,0.0,3.0,1274.0,76.0,29.0,1248.0,29673.0,1349.0,169.0,107.0,170.0,161.0,155.0,127.0,7.0,123.0,1393,1315,78,23,29,955400,37.39195791,502467.26200000016,302
7,7,8,ME,23029956200,45.781000000000006,44.7297602,-67.4900109,Lahey Hospital & Medical Center,42.48512,-71.20485,389.979171,106,2018,"Census Tract 9562, Washington County, Maine",956200,23,29,23029956200,2649,1278,1371,42.7,599,2621.0,54.0,16.0,27.0,0.0,36.0,2488.0,26.0,61.0,2463.0,19250.0,2320.0,601.0,273.0,322.0,267.0,289.0,155.0,36.0,88.0,2524,2283,241,23,29,956200,57.86243201,464821.13100000046,308
8,8,9,ME,23029955300,136.476,45.096205700000006,-67.5297835,Lahey Hospital & Medical Center,42.48512,-71.20485,414.23462010000003,102,2018,"Census Tract 9553, Washington County, Maine",955300,23,29,23029955300,1455,680,775,49.7,251,1419.0,37.0,7.0,0.0,0.0,0.0,1375.0,23.0,12.0,1365.0,22480.0,1421.0,243.0,142.0,200.0,165.0,127.0,90.0,32.0,100.0,1455,1278,177,23,29,955300,10.66121516,485692.8480000003,287
9,9,10,ME,23029956300,122.37899999999999,44.595973799999996,-67.6041281,Lahey Hospital & Medical Center,42.48512,-71.20485,373.6903157,107,2018,"Census Tract 9563, Washington County, Maine",956300,23,29,23029956300,2872,1433,1439,45.2,649,2812.0,0.0,11.0,29.0,0.0,10.0,2762.0,29.0,41.0,2738.0,21124.0,2800.0,555.0,295.0,362.0,311.0,285.0,197.0,50.0,134.0,2797,2351,446,23,29,956300,23.46807867,452464.5540000003,300
10,10,11,ME,23029956400,124.40299999999999,44.5864867,-67.7546612,Lahey Hospital & Medical Center,42.48512,-71.20485,363.64161,111,2018,"Census Tract 9564, Washington County, Maine",956400,23,29,23029956400,3116,1595,1521,46.1,680,3056.0,31.0,24.0,8.0,4.0,35.0,2954.0,38.0,121.0,2868.0,22215.0,3014.0,479.0,297.0,502.0,375.0,359.0,176.0,49.0,117.0,3094,2549,545,23,29,956400,25.04762747,439514.1709999999,292
11,11,12,ME,23003952400,17.697,46.1408704,-67.810905,Lahey Hospital & Medical Center,42.48512,-71.20485,488.0889518,212,2018,"Census Tract 9524, Aroostook County, Maine",952400,23,3,23003952400,3635,1815,1820,44.1,834,3563.0,338.0,16.0,8.0,0.0,1.0,3200.0,44.0,25.0,3178.0,18030.0,3389.0,716.0,454.0,585.0,471.0,282.0,82.0,49.0,191.0,3419,3123,296,23,3,952400,205.4020455,538941.6960000003,239
12,12,13,ME,23003951700,115.691,46.736721,-67.8485955,Lahey Hospital & Medical Center,42.48512,-71.20485,542.2668697,211,2018,"Census Tract 9517, Aroostook County, Maine",951700,23,3,23003951700,4442,2092,2350,44.3,908,4400.0,80.0,0.0,12.0,0.0,0.0,4308.0,3.0,29.0,4279.0,26525.0,4400.0,668.0,356.0,507.0,521.0,575.0,305.0,131.0,243.0,4442,4144,298,23,3,951700,38.3953808,605175.2280000001,255
13,13,14,ME,23003951600,40.488,46.90692,-67.8630059,Lahey Hospital & Medical Center,42.48512,-71.20485,558.0919378,202,2018,"Census Tract 9516, Aroostook County, Maine",951600,23,3,23003951600,2007,1064,943,33.4,309,1967.0,10.0,16.0,44.0,0.0,0.0,1897.0,31.0,70.0,1839.0,14901.0,1541.0,495.0,198.0,266.0,141.0,127.0,83.0,14.0,54.0,1759,1596,163,23,3,951600,49.57024303,624486.412,249
14,14,15,ME,23029955100,1360.434,45.1205613,-67.8670948,Lahey Hospital & Medical Center,42.48512,-71.20485,397.2759486,110,2018,"Census Tract 9551, Washington County, Maine",955100,23,29,23029955100,2767,1331,1436,48.3,659,2618.0,622.0,5.0,6.0,0.0,4.0,1981.0,127.0,10.0,1974.0,18206.0,2724.0,607.0,253.0,405.0,243.0,243.0,137.0,64.0,75.0,2767,2316,451,23,29,955100,2.033909767,458139.4150000002,262
15,15,16,ME,23003952500,19.016,46.14103529999999,-67.88454109999999,Lahey Hospital & Medical Center,42.48512,-71.20485,484.8746243,198,2018,"Census Tract 9525, Aroostook County, Maine",952500,23,3,23003952500,2236,1061,1175,48.8,649,2209.0,24.0,25.0,0.0,0.0,0.0,2160.0,20.0,68.0,2104.0,22297.0,2132.0,455.0,228.0,295.0,303.0,235.0,190.0,28.0,156.0,2139,1928,211,23,3,952500,117.58519140000001,537089.9990000004,221
16,16,17,ME,23003952100,93.961,46.535794700000004,-67.8988472,Lahey Hospital & Medical Center,42.48512,-71.20485,521.1438779,199,2018,"Census Tract 9521, Aroostook County, Maine",952100,23,3,23003952100,2658,1276,1382,49.6,556,2596.0,19.0,4.0,18.0,0.0,2.0,2553.0,19.0,2.0,2553.0,20250.0,2523.0,552.0,295.0,419.0,232.0,260.0,165.0,76.0,121.0,2576,2386,190,23,3,952100,28.28833239,582046.2450000003,260
17,17,18,ME,23029956500,111.78,44.5296862,-67.93224659999998,Lahey Hospital & Medical Center,42.48512,-71.20485,348.71266339999994,104,2018,"Census Tract 9565, Washington County, Maine",956500,23,29,23029956500,3737,1797,1940,47.9,991,3658.0,18.0,24.0,10.0,0.0,68.0,3538.0,71.0,288.0,3309.0,22439.0,3637.0,608.0,359.0,639.0,417.0,417.0,273.0,80.0,194.0,3667,3129,538,23,29,956500,33.43174092,418482.6959999998,301
18,18,19,ME,23003951900,20.055999999999997,46.6648852,-67.9624152,Lahey Hospital & Medical Center,42.48512,-71.20485,530.975101,203,2018,"Census Tract 9519, Aroostook County, Maine",951900,23,3,23003951900,2952,1382,1570,47.4,772,2823.0,21.0,98.0,1.0,0.0,10.0,2693.0,42.0,84.0,2619.0,27681.0,2778.0,300.0,327.0,354.0,464.0,297.0,202.0,103.0,297.0,2866,2655,211,23,3,951900,147.187874,597200.4830000001,267
