,index,Unnamed: 0,USPS,GEOID,ALAND_SQMI,ORIG_LAT,ORIG_LONG,Hospital,DEST_LAT,DEST_LONG,AERIAL_3,Unnamed: 0.1,Year,Name Returned,Tract,State,County,Geographical ID,Total Population,Pop. Male,Pop. Female,Median Age All,Pop. Over 65 Years,Pop. Race,Pop. AmInd or Alaska Alone,Pop. Asian Alone,Pop. Black or AfrAm Alone,Pop. Hawaiian or PacIsl Alone,Pop. Other Race Alone,Pop. White Alone,Two or more races,Pop. Hispanic or Latino,Pop. Not Hispanic or Latino,Median Income Last 12 Months,Pop. w Poverty Status,"Income Less than $10,000","Income $10,000-14,999","Income $15,000-24,999","Income $25,000-34,999","Income $35,000-49,999","Income $50,000-64,999","Income $65,000-74,999","Income Over $75,000",Insurance Surveyed,Insured,Noninsured,state,county,tract,POPDENSITY,DISTANCE_ROAD,DISTANCE_TIME
0,60676,61208,CA,6071940100,43.44,34.188778799999994,-114.3064842,Hi-Desert Medical Center,34.131309,-116.3275707,186.47267580000002,1089,2018,"Census Tract 9401, San Bernardino County, California",940100,6,71,6071940100,1306,651,655,56.7,423,1272.0,66.0,5.0,7.0,0.0,6.0,1188.0,27.0,192.0,1023.0,20254.0,1299.0,151.0,206.0,226.0,168.0,131.0,61.0,27.0,11.0,1306,1139,167,6,71,940100,30.06445672,200162.40200000003,45
1,60721,61254,CA,6065940100,27.449,33.9899281,-114.4852,Hi-Desert Medical Center,34.131309,-116.3275707,170.8050885,1155,2018,"Census Tract 9401, Riverside County, California",940100,6,65,6065940100,166,87,79,65.0,83,161.0,0.0,0.0,0.0,6.0,0.0,155.0,5.0,25.0,135.0,26875.0,166.0,35.0,18.0,20.0,18.0,25.0,28.0,0.0,11.0,166,153,13,6,65,940100,6.047579147,208939.56500000003,54
2,60737,61270,CA,6065047000,52.11600000000001,33.62186129999999,-114.56010890000002,Eisenhower Medical Center,33.76465,-116.40555,171.8301146,5733,2018,"Census Tract 470, Riverside County, California",47000,6,65,6065047000,1569,857,712,41.1,282,1397.0,8.0,54.0,154.0,0.0,355.0,826.0,129.0,564.0,717.0,22500.0,1526.0,292.0,133.0,124.0,80.0,128.0,93.0,27.0,155.0,1569,1390,179,6,65,47000,30.10591757,178966.211,79
3,60743,61276,CA,6065046101,0.748,33.6142234,-114.58389629999999,Eisenhower Medical Center,33.76465,-116.40555,169.7228646,3874,2018,"Census Tract 461.01, Riverside County, California",46101,6,65,6065046101,3034,1596,1438,37.5,454,2810.0,31.0,86.0,301.0,0.0,1165.0,1227.0,199.0,1642.0,835.0,29225.0,3009.0,260.0,252.0,279.0,268.0,431.0,209.0,25.0,241.0,3034,2719,315,6,65,46101,4056.1497329999997,175724.358,82
4,60744,61277,CA,6025940000,44.028999999999996,32.7799834,-114.5840716,Eisenhower Medical Center,33.76465,-116.40555,201.7960742,6291,2018,"Census Tract 9400, Imperial County, California",940000,6,25,6025940000,1644,827,817,34.9,337,1437.0,780.0,1.0,36.0,0.0,94.0,526.0,191.0,584.0,231.0,16026.0,1609.0,349.0,115.0,228.0,101.0,78.0,40.0,12.0,60.0,1641,1353,288,6,25,940000,37.33902655,242914.5309999999,119
5,60749,61282,CA,6065046200,4.538,33.5994708,-114.59668870000002,Eisenhower Medical Center,33.76465,-116.40555,168.72665039999998,3875,2018,"Census Tract 462, Riverside County, California",46200,6,65,6065046200,3565,1652,1913,27.1,396,3217.0,11.0,0.0,440.0,0.0,1773.0,993.0,241.0,2486.0,477.0,19395.0,3427.0,407.0,332.0,461.0,279.0,215.0,66.0,93.0,133.0,3565,3031,534,6,65,46200,785.5883649,175021.709,79
6,60750,61283,CA,6065046103,3.031,33.6249027,-114.5972328,Eisenhower Medical Center,33.76465,-116.40555,168.36891200000002,3739,2018,"Census Tract 461.03, Riverside County, California",46103,6,65,6065046103,3548,1750,1798,34.3,402,3225.0,62.0,145.0,75.0,8.0,1082.0,1853.0,264.0,1925.0,1320.0,33516.0,3436.0,216.0,198.0,472.0,225.0,279.0,289.0,157.0,367.0,3505,3346,159,6,65,46103,1170.570769,175662.025,80
7,60754,61287,CA,6065046102,0.7559999999999999,33.6137829,-114.60998899999998,Eisenhower Medical Center,33.76465,-116.40555,167.3208418,3892,2018,"Census Tract 461.02, Riverside County, California",46102,6,65,6065046102,1761,840,921,28.8,144,1626.0,0.0,16.0,199.0,0.0,793.0,618.0,89.0,1171.0,302.0,15870.0,1592.0,305.0,213.0,179.0,149.0,149.0,41.0,11.0,44.0,1664,1487,177,6,65,46102,2329.3650789999997,173375.48400000003,77
8,60782,61315,CA,6065045900,105.63,33.528167100000005,-114.6694119,Eisenhower Medical Center,33.76465,-116.40555,163.1740744,3891,2018,"Census Tract 459, Riverside County, California",45900,6,65,6065045900,1583,751,832,41.6,302,1443.0,6.0,16.0,79.0,0.0,545.0,797.0,106.0,830.0,570.0,26667.0,1549.0,220.0,97.0,181.0,94.0,106.0,124.0,51.0,139.0,1583,1443,140,6,65,45900,14.98627284,179846.617,83
9,60787,61320,CA,6071010700,53.79,34.8240667,-114.6750382,St. Rose Dominican Hospitals - San Martin Campus,36.057390000000005,-115.27188000000001,147.1744971,2666,2018,"Census Tract 107, San Bernardino County, California",10700,6,71,6071010700,4089,1881,2208,39.4,668,3889.0,241.0,20.0,171.0,11.0,76.0,3370.0,140.0,944.0,2649.0,20699.0,4008.0,626.0,416.0,599.0,261.0,361.0,266.0,20.0,157.0,4089,3691,398,6,71,10700,76.01784718,186507.3789999998,73
10,60809,61342,CA,6071025100,2792.187,34.5022634,-114.8402004,Eisenhower Medical Center,33.76465,-116.40555,165.955517,5878,2018,"Census Tract 251, San Bernardino County, California",25100,6,71,6071025100,1342,726,616,53.0,333,1264.0,504.0,25.0,37.0,0.0,17.0,681.0,61.0,264.0,530.0,18229.0,1325.0,207.0,197.0,192.0,100.0,94.0,73.0,26.0,80.0,1340,1094,246,6,71,25100,0.480626835,265230.55399999977,71
11,60813,61346,CA,6065981000,2.6719999999999997,33.560014100000004,-114.9175538,Eisenhower Medical Center,33.76465,-116.40555,139.8623999,5868,2018,"Census Tract 9810, Riverside County, California",981000,6,65,6065981000,6021,6021,0,38.0,64,5750.0,49.0,132.0,1121.0,46.0,317.0,4085.0,271.0,3490.0,1072.0,2499.0,0.0,3435.0,96.0,73.0,43.0,11.0,20.0,37.0,6.0,0,0,0,6,65,981000,2253.368263,154134.273,66
12,60977,61510,CA,6025012400,2228.403,33.2021663,-115.1129244,Eisenhower Medical Center,33.76465,-116.40555,135.3682031,3046,2018,"Census Tract 124, Imperial County, California",12400,6,25,6025012400,919,500,419,68.7,595,919.0,16.0,15.0,32.0,0.0,48.0,808.0,0.0,55.0,808.0,20492.0,912.0,112.0,214.0,214.0,171.0,37.0,30.0,23.0,46.0,916,886,30,6,25,12400,0.41240296299999996,191428.14099999995,97
13,61288,61821,CA,6065046900,3806.9440000000004,33.7785595,-115.3687419,Hi-Desert Medical Center,34.131309,-116.3275707,96.88013393,5732,2018,"Census Tract 469, Riverside County, California",46900,6,65,6065046900,1586,731,855,45.8,436,1499.0,6.0,6.0,49.0,0.0,543.0,895.0,25.0,839.0,639.0,19400.0,1501.0,188.0,230.0,178.0,149.0,116.0,59.0,29.0,109.0,1570,1402,168,6,65,46900,0.416607126,140983.47299999997,38
14,61290,61823,CA,6025010900,6.251,32.8156455,-115.37458090000001,Eisenhower Medical Center,33.76465,-116.40555,142.4770322,2994,2018,"Census Tract 109, Imperial County, California",10900,6,25,6025010900,7666,4084,3582,33.5,964,6992.0,0.0,118.0,37.0,0.0,1316.0,5521.0,629.0,6259.0,1262.0,22500.0,7621.0,985.0,612.0,657.0,502.0,568.0,354.0,149.0,317.0,7666,7111,555,6,25,10900,1226.3637820000001,166345.48299999998,121
15,61293,61826,CA,6025010800,111.965,32.7712283,-115.411129,Eisenhower Medical Center,33.76465,-116.40555,143.95487869999997,3055,2018,"Census Tract 108, Imperial County, California",10800,6,25,6025010800,1202,673,529,48.9,181,1166.0,0.0,43.0,41.0,0.0,140.0,942.0,20.0,498.0,609.0,27406.0,1186.0,155.0,80.0,142.0,144.0,85.0,72.0,16.0,137.0,1202,1131,71,6,25,10800,10.7354977,168470.98899999997,117
16,61296,61829,CA,6025010101,146.399,33.1874151,-115.462864,Eisenhower Medical Center,33.76465,-116.40555,108.51794620000001,6156,2018,"Census Tract 101.01, Imperial County, California",10101,6,25,6025010101,4047,4025,22,33.9,7,3856.0,77.0,65.0,891.0,9.0,2539.0,275.0,191.0,2770.0,240.0,2499.0,23.0,2660.0,30.0,13.0,6.0,22.0,0.0,0.0,0.0,23,11,12,6,25,10101,27.64363145,123223.33599999998,82
17,61298,61831,CA,6025010300,180.57299999999998,32.9827303,-115.4711527,Eisenhower Medical Center,33.76465,-116.40555,122.80632179999999,3042,2018,"Census Tract 103, Imperial County, California",10300,6,25,6025010300,1172,678,494,32.7,143,1135.0,7.0,35.0,1.0,0.0,195.0,897.0,28.0,571.0,534.0,25718.0,1163.0,169.0,20.0,127.0,108.0,81.0,25.0,13.0,116.0,1172,1022,150,6,25,10300,6.490449846000001,140220.58499999996,105
18,61299,61832,CA,6025012002,1.8880000000000001,32.6773811,-115.4776733,Sharp Grossmont Hospital,32.780656,-117.007283,143.8377334,6290,2018,"Census Tract 120.02, Imperial County, California",12002,6,25,6025012002,11258,5150,6108,30.6,1240,10864.0,12.0,222.0,27.0,0.0,1336.0,9267.0,278.0,10723.0,197.0,20000.0,11052.0,1528.0,1160.0,1234.0,925.0,805.0,395.0,131.0,498.0,11253,9703,1550,6,25,12002,5962.923729,172076.00900000008,92
19,61300,61833,CA,6025012001,0.217,32.6686391,-115.48639270000001,Sharp Grossmont Hospital,32.780656,-117.007283,143.1108474,6289,2018,"Census Tract 120.01, Imperial County, California",12001,6,25,6025012001,3820,1816,2004,31.3,758,3740.0,0.0,0.0,8.0,0.0,868.0,2864.0,41.0,3723.0,9.0,11303.0,3781.0,853.0,555.0,350.0,191.0,105.0,75.0,6.0,14.0,3820,3266,554,6,25,12001,17603.68664,171705.6170000001,87
20,61301,61834,CA,6025011300,49.7,32.7756535,-115.49373829999999,Eisenhower Medical Center,33.76465,-116.40555,138.7367528,3041,2018,"Census Tract 113, Imperial County, California",11300,6,25,6025011300,11979,6180,5799,30.3,1138,11670.0,203.0,110.0,31.0,0.0,3532.0,7794.0,82.0,10856.0,778.0,18418.0,11049.0,2099.0,862.0,1319.0,766.0,790.0,232.0,219.0,387.0,11276,9978,1298,6,25,11300,241.02615690000002,160318.89199999996,112
21,61302,61835,CA,6025011900,86.57799999999999,32.697011100000005,-115.49529270000001,Sharp Grossmont Hospital,32.780656,-117.007283,142.0172204,3058,2018,"Census Tract 119, Imperial County, California",11900,6,25,6025011900,11205,5058,6147,34.4,1466,10791.0,22.0,0.0,106.0,0.0,1599.0,9064.0,76.0,10545.0,228.0,20290.0,10860.0,1501.0,964.0,948.0,858.0,708.0,418.0,193.0,585.0,11198,10298,900,6,25,11900,129.42086899999998,172314.93800000008,85
22,61303,61836,CA,6025012100,1.0270000000000001,32.6767294,-115.49761200000002,Sharp Grossmont Hospital,32.780656,-117.007283,141.9811446,3040,2018,"Census Tract 121, Imperial County, California",12100,6,25,6025012100,6679,3391,3288,34.7,1097,6561.0,0.0,0.0,3.0,0.0,802.0,5756.0,34.0,6521.0,71.0,11788.0,6508.0,1517.0,1294.0,552.0,349.0,242.0,218.0,41.0,293.0,6679,5777,902,6,25,12100,6503.407984,169928.53200000006,85
23,61305,61838,CA,6025012200,1.999,32.6730977,-115.5143775,Sharp Grossmont Hospital,32.780656,-117.007283,140.45131669999998,3059,2018,"Census Tract 122, Imperial County, California",12200,6,25,6025012200,7133,3260,3873,35.8,1141,6922.0,31.0,25.0,0.0,0.0,1698.0,5168.0,83.0,6889.0,91.0,15688.0,6988.0,1176.0,854.0,1038.0,361.0,386.0,180.0,118.0,172.0,7133,6291,842,6,25,12200,3568.284142,168559.25500000006,82
24,61306,61839,CA,6025010700,2.157,32.966902000000005,-115.5215128,Eisenhower Medical Center,33.76465,-116.40555,120.8187905,2993,2018,"Census Tract 107, Imperial County, California",10700,6,25,6025010700,4403,2024,2379,31.4,459,3987.0,35.0,0.0,286.0,31.0,360.0,3275.0,393.0,3966.0,202.0,20000.0,4380.0,558.0,478.0,488.0,406.0,428.0,34.0,15.0,65.0,4403,3797,606,6,25,10700,2041.261011,138118.647,114
