,index,Unnamed: 0,Unnamed: 0.1,GEOID,ALAND_SQMI,TRACT_LAT,TRACT_LONG,Hospital,HOSPITAL_LONG,HOSPITAL_LAT,CT_dist,Unnamed: 0.1.1,Year,Name Returned,Tract,State,County,Geographical ID,Total Population,Pop. Male,Pop. Female,Median Age All,Pop. Over 65 Years,Pop. Race,Pop. AmInd or Alaska Alone,Pop. Asian Alone,Pop. Black or AfrAm Alone,Pop. Hawaiian or PacIsl Alone,Pop. Other Race Alone,Pop. White Alone,Two or more races,Pop. Hispanic or Latino,Pop. Not Hispanic or Latino,Median Income Last 12 Months,Pop. w Poverty Status,"Income Less than $10,000","Income $10,000-14,999","Income $15,000-24,999","Income $25,000-34,999","Income $35,000-49,999","Income $50,000-64,999","Income $65,000-74,999","Income Over $75,000",Insurance Surveyed,Insured,Noninsured,state,county,tract,POPDENSITY,DISTANCE_ROAD,DISTANCE_TIME
0,56064,56576,56576,8099000600,488.921,37.9612659,-102.1449176,St. Catherine Hospital,-100.86865999999999,37.969429999999996,112.15235534401714 km,976,2018,"Census Tract 6, Prowers County, Colorado",600,8,99,8099000600,1427,762,665,37.5,263,1366.0,12.0,0.0,0.0,0.0,0.0,1354.0,16.0,644.0,722.0,21184.0,1334.0,179.0,161.0,176.0,144.0,145.0,64.0,25.0,54.0,1389,1044,345,8,99,600,2.918671933,109934.12000000001,57
1,56073,56586,56586,8063962100,737.301,39.307297399999996,-102.21131190000001,St. Catherine Hospital,-100.86865999999999,37.969429999999996,188.99715345166564 km,712,2018,"Census Tract 9621, Kit Carson County, Colorado",962100,8,63,8063962100,5310,2966,2344,37.8,912,5195.0,25.0,3.0,182.0,34.0,277.0,4674.0,47.0,1291.0,3703.0,26739.0,4623.0,731.0,305.0,585.0,670.0,542.0,319.0,147.0,256.0,4713,4081,632,8,63,962100,7.201943303999999,243832.81899999996,106
2,56074,56587,56587,8095967600,378.931,40.5902559,-102.2201088,North Platte Nebraska Hospital Corporation,-100.764615,41.13255,136.69254698644642 km,46,2018,"Census Tract 9676, Phillips County, Colorado",967600,8,95,8095967600,3044,1665,1379,36.7,483,2944.0,0.0,15.0,12.0,0.0,35.0,2882.0,78.0,916.0,2016.0,33938.0,2968.0,425.0,171.0,244.0,214.0,368.0,274.0,46.0,332.0,2990,2418,572,8,95,967600,8.033124764,142738.55299999996,48
3,56081,56594,56594,8125963100,1330.338,40.0103234,-102.25617840000001,North Platte Nebraska Hospital Corporation,-100.764615,41.13255,177.4260090192858 km,172,2018,"Census Tract 9631, Yuma County, Colorado",963100,8,125,8125963100,4356,2183,2173,37.4,709,4265.0,49.0,0.0,3.0,0.0,15.0,4198.0,40.0,833.0,3410.0,30294.0,4214.0,525.0,307.0,401.0,506.0,393.0,334.0,55.0,330.0,4289,3784,505,8,125,963100,3.27435584,214724.3980000001,85
4,56099,56612,56612,8115968300,548.0409999999999,40.8715679,-102.3553579,North Platte Nebraska Hospital Corporation,-100.764615,41.13255,136.93345393522983 km,69,2018,"Census Tract 9683, Sedgwick County, Colorado",968300,8,115,8115968300,2350,1162,1188,49.1,608,2240.0,17.0,36.0,30.0,0.0,47.0,2110.0,51.0,312.0,1882.0,25363.0,2241.0,312.0,197.0,351.0,326.0,217.0,175.0,58.0,118.0,2318,2140,178,8,115,968300,4.28800035,129544.86500000003,29
5,56132,56645,56645,8099000700,986.6210000000001,37.9120076,-102.48179820000001,St. Catherine Hospital,-100.86865999999999,37.969429999999996,141.94126058137127 km,51,2018,"Census Tract 7, Prowers County, Colorado",700,8,99,8099000700,2210,1024,1186,38.6,358,2161.0,8.0,16.0,3.0,0.0,23.0,2111.0,3.0,984.0,1153.0,24917.0,2156.0,330.0,109.0,313.0,208.0,275.0,69.0,33.0,159.0,2210,1955,255,8,99,700,2.239968539,150770.44099999996,82
6,56140,56653,56653,8095967700,308.997,40.5918506,-102.52266949999999,North Platte Nebraska Hospital Corporation,-100.764615,41.13255,159.9184112719905 km,47,2018,"Census Tract 9677, Phillips County, Colorado",967700,8,95,8095967700,1274,630,644,46.4,310,1264.0,11.0,0.0,0.0,0.0,3.0,1250.0,6.0,28.0,1225.0,23966.0,1245.0,206.0,120.0,155.0,125.0,171.0,73.0,15.0,73.0,1249,1160,89,8,95,967700,4.123017376,163852.212,47
7,56144,56657,56657,8063962200,619.981,39.303237,-102.5824773,Parker Adventist Hospital,-104.77116,39.54891,190.4139367399928 km,713,2018,"Census Tract 9622, Kit Carson County, Colorado",962200,8,63,8063962200,1384,721,663,34.4,236,1333.0,6.0,22.0,13.0,0.0,105.0,1187.0,25.0,161.0,1137.0,29213.0,1345.0,187.0,39.0,210.0,135.0,214.0,86.0,28.0,78.0,1371,1208,163,8,63,962200,2.232326475,212091.2809999999,95
8,56147,56660,56660,8017960600,1778.276,38.8356456,-102.60179140000001,St. Catherine Hospital,-100.86865999999999,37.969429999999996,179.33849104974414 km,126,2018,"Census Tract 9606, Cheyenne County, Colorado",960600,8,17,8017960600,2039,964,1075,35.9,245,1905.0,3.0,47.0,2.0,3.0,3.0,1847.0,55.0,308.0,1549.0,30640.0,1910.0,202.0,110.0,173.0,202.0,185.0,130.0,63.0,183.0,1998,1774,224,8,17,960600,1.1466161609999999,226455.42399999997,93
9,56148,56661,56661,8099000100,158.296,38.1798595,-102.6048147,St. Catherine Hospital,-100.86865999999999,37.969429999999996,154.1138567013013 km,974,2018,"Census Tract 1, Prowers County, Colorado",100,8,99,8099000100,1307,662,645,46.7,238,1297.0,0.0,18.0,0.0,0.0,22.0,1257.0,4.0,130.0,1149.0,35250.0,1301.0,120.0,84.0,172.0,120.0,243.0,97.0,73.0,92.0,1307,1252,55,8,99,100,8.256683681,151424.557,87
