,index,Unnamed: 0,USPS,GEOID,ALAND_SQMI,ORIG_LAT,ORIG_LONG,Hospital,DEST_LAT,DEST_LONG,AERIAL_3,Unnamed: 0.1,Year,Name Returned,Tract,State,County,Geographical ID,Total Population,Pop. Male,Pop. Female,Median Age All,Pop. Over 65 Years,Pop. Race,Pop. AmInd or Alaska Alone,Pop. Asian Alone,Pop. Black or AfrAm Alone,Pop. Hawaiian or PacIsl Alone,Pop. Other Race Alone,Pop. White Alone,Two or more races,Pop. Hispanic or Latino,Pop. Not Hispanic or Latino,Median Income Last 12 Months,Pop. w Poverty Status,"Income Less than $10,000","Income $10,000-14,999","Income $15,000-24,999","Income $25,000-34,999","Income $35,000-49,999","Income $50,000-64,999","Income $65,000-74,999","Income Over $75,000",Insurance Surveyed,Insured,Noninsured,state,county,tract,POPDENSITY,DISTANCE_ROAD,DISTANCE_TIME
0,0,0,ME,23029955700,3.635,44.91093920000001,-67.0091635,Mid Coast Hospital,43.90605,-69.89155,255.2862601,108,2018,"Census Tract 9557, Washington County, Maine",955700,23,29,23029955700,1351,591,760,54.1,428,1317.0,129.0,6.0,18.0,0.0,0.0,1164.0,25.0,26.0,1152.0,19886.0,1308.0,275.0,142.0,198.0,134.0,145.0,83.0,19.0,94.0,1311,1199,112,23,29,955700,371.66437410000003,318565.94400000013,254
1,1,1,ME,23029955600,58.051,45.012254999999996,-67.1081422,Mid Coast Hospital,43.90605,-69.89155,253.3168847,103,2018,"Census Tract 9556, Washington County, Maine",955600,23,29,23029955600,1953,939,1014,45.3,437,1837.0,589.0,17.0,0.0,0.0,6.0,1225.0,94.0,51.0,1183.0,26625.0,1900.0,320.0,164.0,180.0,236.0,204.0,168.0,24.0,123.0,1916,1668,248,23,29,955600,33.6428313,315200.3660000003,230
2,2,2,ME,23029955800,113.881,44.772648,-67.10972209999998,Mid Coast Hospital,43.90605,-69.89155,241.82491780000004,331,2018,"Census Tract 9558, Washington County, Maine",955800,23,29,23029955800,2264,1170,1094,54.8,596,2208.0,0.0,10.0,19.0,0.0,5.0,2174.0,35.0,24.0,2156.0,20131.0,2226.0,476.0,233.0,318.0,238.0,195.0,162.0,35.0,146.0,2247,2026,221,23,29,955800,19.88040147,288574.23799999995,217
3,3,3,ME,23029955500,34.323,45.1429518,-67.2175289,Mid Coast Hospital,43.90605,-69.89155,253.1184142,332,2018,"Census Tract 9555, Washington County, Maine",955500,23,29,23029955500,2998,1480,1518,51.3,764,2923.0,0.0,0.0,6.0,0.0,0.0,2917.0,25.0,1.0,2916.0,23079.0,2791.0,523.0,249.0,481.0,342.0,249.0,208.0,121.0,124.0,2938,2707,231,23,29,955500,87.34667716,306143.547,222
4,4,4,ME,23029955900,357.994,44.9454808,-67.374499,Mid Coast Hospital,43.90605,-69.89155,231.3157983,109,2018,"Census Tract 9559, Washington County, Maine",955900,23,29,23029955900,2733,1384,1349,48.9,611,2643.0,84.0,3.0,10.0,0.0,8.0,2538.0,70.0,9.0,2532.0,24616.0,2694.0,460.0,260.0,346.0,316.0,292.0,193.0,99.0,139.0,2726,2463,263,23,29,955900,7.63420616,297197.97200000007,204
5,5,5,ME,23029956100,56.336999999999996,44.655762,-67.3789714,Mid Coast Hospital,43.90605,-69.89155,217.1712631,101,2018,"Census Tract 9561, Washington County, Maine",956100,23,29,23029956100,2406,1243,1163,43.7,419,2330.0,1.0,16.0,19.0,0.0,15.0,2279.0,52.0,32.0,2279.0,23873.0,2189.0,507.0,160.0,315.0,294.0,327.0,119.0,39.0,139.0,2256,1992,264,23,29,956100,42.70727941,265562.79600000015,235
6,6,7,ME,23029955400,37.254,45.182325,-67.4416805,Mid Coast Hospital,43.90605,-69.89155,240.85061299999998,105,2018,"Census Tract 9554, Washington County, Maine",955400,23,29,23029955400,1393,693,700,45.4,284,1309.0,32.0,0.0,0.0,0.0,3.0,1274.0,76.0,29.0,1248.0,29673.0,1349.0,169.0,107.0,170.0,161.0,155.0,127.0,7.0,123.0,1393,1315,78,23,29,955400,37.39195791,295062.66000000003,213
7,7,8,ME,23029956200,45.781000000000006,44.7297602,-67.4900109,Mid Coast Hospital,43.90605,-69.89155,212.3159986,106,2018,"Census Tract 9562, Washington County, Maine",956200,23,29,23029956200,2649,1278,1371,42.7,599,2621.0,54.0,16.0,27.0,0.0,36.0,2488.0,26.0,61.0,2463.0,19250.0,2320.0,601.0,273.0,322.0,267.0,289.0,155.0,36.0,88.0,2524,2283,241,23,29,956200,57.86243201,256046.47000000006,219
8,8,9,ME,23029955300,136.476,45.096205700000006,-67.5297835,Mid Coast Hospital,43.90605,-69.89155,229.70016690000003,102,2018,"Census Tract 9553, Washington County, Maine",955300,23,29,23029955300,1455,680,775,49.7,251,1419.0,37.0,7.0,0.0,0.0,0.0,1375.0,23.0,12.0,1365.0,22480.0,1421.0,243.0,142.0,200.0,165.0,127.0,90.0,32.0,100.0,1455,1278,177,23,29,955300,10.66121516,278288.246,198
9,9,10,ME,23029956300,122.37899999999999,44.595973799999996,-67.6041281,Mid Coast Hospital,43.90605,-69.89155,198.113846,107,2018,"Census Tract 9563, Washington County, Maine",956300,23,29,23029956300,2872,1433,1439,45.2,649,2812.0,0.0,11.0,29.0,0.0,10.0,2762.0,29.0,41.0,2738.0,21124.0,2800.0,555.0,295.0,362.0,311.0,285.0,197.0,50.0,134.0,2797,2351,446,23,29,956300,23.46807867,243689.89300000004,211
