,index,Unnamed: 0,USPS,GEOID,ALAND_SQMI,ORIG_LAT,ORIG_LONG,Hospital,DEST_LAT,DEST_LONG,AERIAL_3,Unnamed: 0.1,Year,Name Returned,Tract,State,County,Geographical ID,Total Population,Pop. Male,Pop. Female,Median Age All,Pop. Over 65 Years,Pop. Race,Pop. AmInd or Alaska Alone,Pop. Asian Alone,Pop. Black or AfrAm Alone,Pop. Hawaiian or PacIsl Alone,Pop. Other Race Alone,Pop. White Alone,Two or more races,Pop. Hispanic or Latino,Pop. Not Hispanic or Latino,Median Income Last 12 Months,Pop. w Poverty Status,"Income Less than $10,000","Income $10,000-14,999","Income $15,000-24,999","Income $25,000-34,999","Income $35,000-49,999","Income $50,000-64,999","Income $65,000-74,999","Income Over $75,000",Insurance Surveyed,Insured,Noninsured,state,county,tract,POPDENSITY,DISTANCE_ROAD,DISTANCE_TIME
0,39893,40307,MS,28141950200,8.363,34.8241316,-88.1966809,Helen Keller Hospital,34.74586,-87.69946999999999,46.32882222,605,2018,"Census Tract 9502, Tishomingo County, Mississippi",950200,28,141,28141950200,2114,981,1133,47.4,545,2041.0,0.0,0.0,131.0,0.0,0.0,1910.0,41.0,0.0,1910.0,20139.0,2012.0,445.0,165.0,309.0,224.0,139.0,41.0,110.0,82.0,2044,1714,330,28,141,950200,252.78010279999998,52974.77699999998,119
1,39989,40404,MS,28141950300,128.467,34.773141100000004,-88.2352658,Helen Keller Hospital,34.74586,-87.69946999999999,49.14770882,602,2018,"Census Tract 9503, Tishomingo County, Mississippi",950300,28,141,28141950300,6798,3402,3396,45.7,1405,6735.0,0.0,10.0,120.0,0.0,9.0,6596.0,31.0,90.0,6538.0,20133.0,6586.0,969.0,780.0,1032.0,764.0,731.0,233.0,115.0,228.0,6618,5735,883,28,141,950300,52.91631314,55355.76099999998,109
2,39999,40414,MS,28141950100,120.249,34.909680200000004,-88.2381621,Helen Keller Hospital,34.74586,-87.69946999999999,52.52332757,604,2018,"Census Tract 9501, Tishomingo County, Mississippi",950100,28,141,28141950100,2991,1488,1503,47.3,707,2985.0,28.0,0.0,0.0,0.0,0.0,2957.0,0.0,185.0,2772.0,22227.0,2985.0,534.0,191.0,462.0,248.0,366.0,126.0,44.0,130.0,2991,2711,280,28,141,950100,24.87338772,64363.79899999998,127
3,40001,40416,MS,28141950400,167.22299999999998,34.584447499999996,-88.2388312,Helen Keller Hospital,34.74586,-87.69946999999999,52.57986866,603,2018,"Census Tract 9504, Tishomingo County, Mississippi",950400,28,141,28141950400,7575,3620,3955,38.3,1236,7426.0,5.0,0.0,263.0,0.0,249.0,6909.0,91.0,339.0,6852.0,20562.0,7497.0,1093.0,966.0,1220.0,600.0,804.0,341.0,112.0,153.0,7575,6375,1200,28,141,950400,45.29879263,65109.84699999997,103
4,40077,40493,MS,28057950400,202.393,34.22431029999999,-88.2743005,North Mississippi Medical Center,34.241352,-88.715149,40.660174299999994,634,2018,"Census Tract 9504, Itawamba County, Mississippi",950400,28,57,28057950400,5687,3037,2650,40.2,1159,5492.0,0.0,6.0,204.0,0.0,2.0,5280.0,0.0,13.0,5267.0,22120.0,5369.0,758.0,560.0,821.0,545.0,745.0,273.0,92.0,293.0,5566,5051,515,28,57,950400,28.09879788,47106.40900000001,46
5,40144,40561,MS,28087000404,24.331999999999997,33.406460700000004,-88.308543,North Mississippi Medical Center West Point,33.61913,-88.66202,40.43423273,300,2018,"Census Tract 4.04, Lowndes County, Mississippi",404,28,87,28087000404,4018,1858,2160,37.7,633,3914.0,0.0,0.0,514.0,0.0,0.0,3400.0,35.0,275.0,3125.0,33264.0,3949.0,290.0,289.0,487.0,376.0,438.0,386.0,75.0,393.0,4009,3560,449,28,87,404,165.132336,49882.03400000002,82
6,40154,40571,MS,28057950100,116.64299999999999,34.3862651,-88.3138155,North Mississippi Medical Center Gilmore,33.97762,-88.47742,47.77250185,635,2018,"Census Tract 9501, Itawamba County, Mississippi",950100,28,57,28057950100,5053,2532,2521,38.9,845,4949.0,0.0,0.0,69.0,0.0,14.0,4866.0,37.0,175.0,4740.0,17711.0,4965.0,886.0,636.0,762.0,360.0,432.0,212.0,100.0,150.0,5053,4385,668,28,57,950100,43.32021639,53375.42700000001,77
7,40157,40574,MS,28087000101,66.98899999999999,33.6553127,-88.3149797,North Mississippi Medical Center West Point,33.61913,-88.66202,32.44603214,297,2018,"Census Tract 1.01, Lowndes County, Mississippi",101,28,87,28087000101,6779,3490,3289,37.5,850,6671.0,3.0,18.0,747.0,0.0,29.0,5874.0,71.0,153.0,5750.0,35365.0,6742.0,672.0,464.0,553.0,586.0,729.0,599.0,215.0,758.0,6731,6183,548,28,87,101,101.1957187,41185.554000000004,70
8,40163,40580,MS,28087000401,42.783,33.527149800000004,-88.3186965,Monroe Regional Hospital,33.82025,-88.54061999999999,38.47633728,26,2018,"Census Tract 4.01, Lowndes County, Mississippi",401,28,87,28087000401,7816,3824,3992,37.0,915,7583.0,0.0,0.0,2284.0,0.0,12.0,5287.0,77.0,67.0,5249.0,30541.0,7641.0,713.0,524.0,950.0,730.0,781.0,646.0,285.0,495.0,7816,6818,998,28,87,401,182.689386,48061.78600000001,64
9,40197,40614,MS,28095950100,133.343,34.0067052,-88.3314088,Monroe Regional Hospital,33.82025,-88.54061999999999,28.32067208,504,2018,"Census Tract 9501, Monroe County, Mississippi",950100,28,95,28095950100,5696,2617,3079,40.3,1098,5594.0,1.0,0.0,166.0,0.0,8.0,5419.0,5.0,30.0,5416.0,27094.0,5592.0,553.0,360.0,983.0,489.0,644.0,574.0,104.0,286.0,5696,5261,435,28,95,950100,42.71690302,37675.00399999999,43
10,40250,40667,MS,28087000403,40.036,33.4009031,-88.3632502,North Mississippi Medical Center West Point,33.61913,-88.66202,36.82964405,299,2018,"Census Tract 4.03, Lowndes County, Mississippi",403,28,87,28087000403,4521,2159,2362,38.2,752,4470.0,8.0,0.0,2720.0,0.0,0.0,1742.0,51.0,8.0,1734.0,28667.0,4521.0,411.0,343.0,413.0,676.0,425.0,321.0,95.0,173.0,4493,3972,521,28,87,403,112.923369,46632.42200000002,81
11,40274,40691,MS,28087000500,2.6489999999999996,33.5065107,-88.377418,Monroe Regional Hospital,33.82025,-88.54061999999999,37.94828355,28,2018,"Census Tract 5, Lowndes County, Mississippi",500,28,87,28087000500,4010,1715,2295,45.3,898,4000.0,24.0,11.0,2740.0,0.0,0.0,1225.0,0.0,13.0,1225.0,20519.0,3729.0,454.0,423.0,688.0,310.0,409.0,196.0,55.0,130.0,3739,3228,511,28,87,500,1513.778784,48488.802,71
12,40277,40694,MS,28095950501,91.095,33.7595141,-88.3777697,North Mississippi Medical Center Gilmore,33.97762,-88.47742,25.88980521,305,2018,"Census Tract 9505.01, Monroe County, Mississippi",950501,28,95,28095950501,3435,1685,1750,42.3,544,3337.0,0.0,0.0,401.0,0.0,0.0,2936.0,15.0,0.0,2936.0,28479.0,3352.0,420.0,252.0,450.0,294.0,347.0,373.0,76.0,237.0,3435,3194,241,28,95,950501,37.70788737,35088.47299999998,38
13,40279,40696,MS,28095950502,145.006,33.887490299999996,-88.37977159999998,Monroe Regional Hospital,33.82025,-88.54061999999999,16.64930054,306,2018,"Census Tract 9505.02, Monroe County, Mississippi",950502,28,95,28095950502,4190,2001,2189,44.9,718,4157.0,0.0,14.0,366.0,0.0,0.0,3777.0,0.0,61.0,3716.0,21267.0,4138.0,681.0,366.0,575.0,406.0,315.0,138.0,93.0,198.0,4190,3676,514,28,95,950502,28.89535605,20100.794,31
14,40281,40698,MS,28087000600,2.9619999999999997,33.4857353,-88.3822212,Monroe Regional Hospital,33.82025,-88.54061999999999,39.90635868,32,2018,"Census Tract 6, Lowndes County, Mississippi",600,28,87,28087000600,3441,1509,1932,31.3,548,3381.0,32.0,0.0,2686.0,0.0,17.0,646.0,0.0,0.0,646.0,16807.0,3269.0,434.0,418.0,397.0,314.0,211.0,96.0,25.0,23.0,3329,2933,396,28,87,600,1161.7150570000001,49971.04700000001,85
