,index,Unnamed: 0,USPS,GEOID,ALAND_SQMI,ORIG_LAT,ORIG_LONG,Hospital,DEST_LAT,DEST_LONG,AERIAL_2,Unnamed: 0.1,Year,Name Returned,Tract,State,County,Geographical ID,Total Population,Pop. Male,Pop. Female,Median Age All,Pop. Over 65 Years,Pop. Race,Pop. AmInd or Alaska Alone,Pop. Asian Alone,Pop. Black or AfrAm Alone,Pop. Hawaiian or PacIsl Alone,Pop. Other Race Alone,Pop. White Alone,Two or more races,Pop. Hispanic or Latino,Pop. Not Hispanic or Latino,Median Income Last 12 Months,Pop. w Poverty Status,"Income Less than $10,000","Income $10,000-14,999","Income $15,000-24,999","Income $25,000-34,999","Income $35,000-49,999","Income $50,000-64,999","Income $65,000-74,999","Income Over $75,000",Insurance Surveyed,Insured,Noninsured,state,county,tract,POPDENSITY,DISTANCE_ROAD,DISTANCE_TIME
0,425,435,NH,33015071000,12.638,43.039055700000006,-70.72590500000001,Wentworth-Douglass Hospital,43.21346,-70.87342,22.79257305,161,2018,"Census Tract 710, Rockingham County, New Hampshire",71000,33,15,33015071000,5434,2719,2715,55.0,1641,5357.0,0.0,51.0,12.0,0.0,0.0,5294.0,64.0,36.0,5258.0,49443.0,5364.0,673.0,266.0,366.0,380.0,536.0,588.0,219.0,1361.0,5377,5056,321,33,15,71000,429.973097,27449.677000000003,75
1,430,440,NH,33015069700,2.182,43.069927,-70.7406687,Wentworth-Douglass Hospital,43.21346,-70.87342,19.25890447,167,2018,"Census Tract 697, Rockingham County, New Hampshire",69700,33,15,33015069700,3382,1478,1904,52.2,1116,3143.0,0.0,56.0,121.0,0.0,7.0,2959.0,227.0,23.0,2954.0,41288.0,3081.0,429.0,231.0,372.0,320.0,310.0,348.0,112.0,758.0,2997,2907,90,33,15,69700,1549.95417,21557.790000000008,73
2,440,450,NH,33015069100,0.659,43.071707700000005,-70.7533776,Wentworth-Douglass Hospital,43.21346,-70.87342,18.53024021,287,2018,"Census Tract 691, Rockingham County, New Hampshire",69100,33,15,33015069100,4261,2279,1982,42.3,905,4166.0,20.0,46.0,78.0,0.0,0.0,4022.0,95.0,171.0,3905.0,37597.0,3740.0,376.0,292.0,413.0,614.0,463.0,274.0,229.0,997.0,3740,3629,111,33,15,69100,6465.85736,21034.590000000004,64
3,444,455,NH,33015069200,0.39,43.0694107,-70.7686639,Wentworth-Douglass Hospital,43.21346,-70.87342,18.13098656,280,2018,"Census Tract 692, Rockingham County, New Hampshire",69200,33,15,33015069200,2764,1423,1341,34.2,360,2679.0,0.0,48.0,136.0,0.0,9.0,2486.0,27.0,16.0,2486.0,50486.0,2706.0,124.0,161.0,230.0,321.0,331.0,506.0,188.0,534.0,2684,2486,198,33,15,69200,7087.179487,19558.280000000002,52
4,446,457,NH,33015069300,0.863,43.0833653,-70.77208399999999,Wentworth-Douglass Hospital,43.21346,-70.87342,16.63841185,281,2018,"Census Tract 693, Rockingham County, New Hampshire",69300,33,15,33015069300,2183,1110,1073,37.5,258,2149.0,0.0,59.0,16.0,0.0,0.0,2074.0,26.0,69.0,2005.0,50434.0,2175.0,173.0,60.0,215.0,166.0,278.0,255.0,86.0,568.0,2176,2157,19,33,15,69300,2529.548088,18745.418000000005,49
5,451,462,NH,33015107200,5.6610000000000005,43.040957,-70.7837575,Wentworth-Douglass Hospital,43.21346,-70.87342,20.50612626,115,2018,"Census Tract 1072, Rockingham County, New Hampshire",107200,33,15,33015107200,6254,3255,2999,40.2,1020,5989.0,0.0,628.0,153.0,0.0,2.0,5206.0,176.0,159.0,5073.0,40083.0,6128.0,569.0,255.0,860.0,450.0,635.0,694.0,240.0,1120.0,6202,5902,300,33,15,107200,1104.7518109999999,22850.895000000004,59
6,452,463,NH,33015107100,1.329,43.0887799,-70.786834,Wentworth-Douglass Hospital,43.21346,-70.87342,15.53915467,114,2018,"Census Tract 1071, Rockingham County, New Hampshire",107100,33,15,33015107100,2570,1028,1542,38.4,407,2451.0,0.0,225.0,59.0,0.0,31.0,2136.0,119.0,103.0,2064.0,32480.0,2556.0,401.0,211.0,207.0,167.0,278.0,210.0,50.0,417.0,2545,2354,191,33,15,107100,1933.7848010000002,17384.352000000006,41
7,457,468,NH,33015065006,1.023,42.948252200000006,-70.7980218,Anna Jaques Hospital,42.81389,-70.89126,16.75769648,107,2018,"Census Tract 650.06, Rockingham County, New Hampshire",65006,33,15,33015065006,1522,685,837,56.3,478,1461.0,0.0,34.0,0.0,0.0,13.0,1414.0,52.0,13.0,1414.0,43750.0,1513.0,170.0,92.0,194.0,88.0,140.0,123.0,93.0,363.0,1522,1380,142,33,15,65006,1487.7810359999999,21278.178,68
8,462,473,NH,33015107400,5.382999999999999,43.0628725,-70.8029801,Wentworth-Douglass Hospital,43.21346,-70.87342,17.68393415,116,2018,"Census Tract 1074, Rockingham County, New Hampshire",107400,33,15,33015107400,1144,557,587,45.1,216,1078.0,0.0,71.0,12.0,0.0,11.0,984.0,66.0,13.0,984.0,40660.0,1138.0,147.0,109.0,104.0,63.0,133.0,134.0,50.0,193.0,1138,1101,37,33,15,107400,212.52089909999998,21644.565000000002,48
9,464,475,NH,33015065005,0.7809999999999999,42.9340328,-70.8081532,Anna Jaques Hospital,42.81389,-70.89126,14.97479186,106,2018,"Census Tract 650.05, Rockingham County, New Hampshire",65005,33,15,33015065005,2631,1370,1261,49.1,555,2615.0,0.0,60.0,0.0,0.0,0.0,2555.0,16.0,21.0,2534.0,41734.0,2631.0,282.0,96.0,228.0,331.0,371.0,247.0,113.0,488.0,2631,2486,145,33,15,65005,3368.758003,19414.801,74
