,index,Unnamed: 0,USPS,GEOID,ALAND_SQMI,ORIG_LAT,ORIG_LONG,Hospital,DEST_LAT,DEST_LONG,AERIAL_2,Unnamed: 0.1,Year,Name Returned,Tract,State,County,Geographical ID,Total Population,Pop. Male,Pop. Female,Median Age All,Pop. Over 65 Years,Pop. Race,Pop. AmInd or Alaska Alone,Pop. Asian Alone,Pop. Black or AfrAm Alone,Pop. Hawaiian or PacIsl Alone,Pop. Other Race Alone,Pop. White Alone,Two or more races,Pop. Hispanic or Latino,Pop. Not Hispanic or Latino,Median Income Last 12 Months,Pop. w Poverty Status,"Income Less than $10,000","Income $10,000-14,999","Income $15,000-24,999","Income $25,000-34,999","Income $35,000-49,999","Income $50,000-64,999","Income $65,000-74,999","Income Over $75,000",Insurance Surveyed,Insured,Noninsured,state,county,tract,POPDENSITY,DISTANCE_ROAD,DISTANCE_TIME
0,51160,51644,SD,46099010402,74.437,43.5830104,-96.5224798,Nebraska Medical Center,41.254799,-95.97882,262.4615979,29,2018,"Census Tract 104.02, Minnehaha County, South Dakota",10402,46,99,46099010402,2404,1308,1096,42.7,298,2350.0,20.0,16.0,21.0,0.0,0.0,2293.0,23.0,33.0,2275.0,37614.0,2333.0,184.0,124.0,161.0,345.0,335.0,269.0,73.0,278.0,2404,2252,152,46,99,10402,32.29576689,254395.76700000005,129
1,51197,51681,SD,46099010501,4.113,43.5983907,-96.5623973,Nebraska Medical Center,41.254799,-95.97882,264.72054449999996,34,2018,"Census Tract 105.01, Minnehaha County, South Dakota",10501,46,99,46099010501,5374,2579,2795,35.3,709,5143.0,0.0,0.0,0.0,0.0,0.0,5143.0,120.0,56.0,5105.0,38043.0,5238.0,529.0,211.0,556.0,517.0,644.0,510.0,259.0,577.0,5365,5199,166,46,99,10501,1306.588865,259584.96600000007,131
2,51210,51694,SD,46099010502,7.3,43.5674135,-96.57594809999999,Nebraska Medical Center,41.254799,-95.97882,261.5461392,35,2018,"Census Tract 105.02, Minnehaha County, South Dakota",10502,46,99,46099010502,3826,1884,1942,36.8,349,3779.0,0.0,57.0,44.0,0.0,7.0,3671.0,22.0,7.0,3671.0,42292.0,3801.0,250.0,75.0,248.0,350.0,708.0,403.0,222.0,373.0,3815,3738,77,46,99,10502,524.1095889999999,256851.8650000001,129
3,51214,51698,SD,46127020300,83.411,42.5779284,-96.5765986,Nebraska Medical Center,41.254799,-95.97882,155.1025095,214,2018,"Census Tract 203, Union County, South Dakota",20300,46,127,46127020300,8110,4076,4034,40.5,1109,7728.0,40.0,168.0,79.0,0.0,122.0,7319.0,297.0,323.0,7198.0,41524.0,7993.0,822.0,276.0,711.0,826.0,621.0,752.0,290.0,1620.0,8094,7583,511,46,127,20300,97.22938222,144824.16799999995,64
4,51242,51726,SD,46011958600,360.61800000000005,44.376775099999996,-96.5957541,Park Nicollet Methodist Hospital,44.93031,-93.36109,263.8255643,7,2018,"Census Tract 9586, Brookings County, South Dakota",958600,46,11,46011958600,3896,1974,1922,36.4,547,3755.0,15.0,33.0,40.0,0.0,45.0,3622.0,101.0,227.0,3462.0,35335.0,3840.0,408.0,180.0,355.0,404.0,614.0,334.0,159.0,281.0,3881,3534,347,46,11,958600,10.80367591,135207.77,89
5,51247,51731,SD,46099010101,165.533,43.75427620000001,-96.6010557,CentraCare Health - St. Cloud Hospital,45.574495,-94.169613,279.43049310000004,26,2018,"Census Tract 101.01, Minnehaha County, South Dakota",10101,46,99,46099010101,4637,2392,2245,36.6,543,4508.0,42.0,9.0,75.0,7.0,8.0,4367.0,60.0,163.0,4229.0,37556.0,4514.0,440.0,213.0,407.0,410.0,815.0,411.0,205.0,421.0,4560,4226,334,46,99,10101,28.01254131,257647.82200000016,159
6,51269,51753,SD,46101959700,75.563,44.0479447,-96.61036209999999,Park Nicollet Methodist Hospital,44.93031,-93.36109,276.4092202,193,2018,"Census Tract 9597, Moody County, South Dakota",959700,46,101,46101959700,3283,1617,1666,37.3,620,2978.0,753.0,135.0,7.0,0.0,13.0,2070.0,248.0,191.0,1952.0,27088.0,3131.0,398.0,241.0,442.0,422.0,382.0,244.0,44.0,136.0,3227,2717,510,46,101,959700,43.44718976,158554.39900000012,109
7,51290,51775,SD,46083010200,41.169,43.304165000000005,-96.6187806,Nebraska Medical Center,41.254799,-95.97882,233.67925449999998,149,2018,"Census Tract 102, Lincoln County, South Dakota",10200,46,83,46083010200,3805,1868,1937,40.8,622,3639.0,101.0,27.0,22.0,0.0,40.0,3449.0,150.0,85.0,3404.0,27293.0,3718.0,624.0,180.0,571.0,469.0,507.0,288.0,89.0,277.0,3734,3271,463,46,83,10200,92.4239112,223095.33,102
8,51300,51785,SD,46083010106,11.120999999999999,43.4787818,-96.6248738,Nebraska Medical Center,41.254799,-95.97882,252.70552740000002,98,2018,"Census Tract 101.06, Lincoln County, South Dakota",10106,46,83,46083010106,1397,751,646,46.4,234,1363.0,8.0,0.0,0.0,0.0,0.0,1355.0,34.0,35.0,1320.0,31806.0,1397.0,212.0,49.0,110.0,190.0,122.0,101.0,61.0,213.0,1392,1308,84,46,83,10106,125.61819979999999,243832.225,111
9,51308,51793,SD,46099010401,7.142,43.5236656,-96.626164,Nebraska Medical Center,41.254799,-95.97882,257.60052909999996,28,2018,"Census Tract 104.01, Minnehaha County, South Dakota",10401,46,99,46099010401,3202,1516,1686,35.1,269,3163.0,44.0,84.0,0.0,0.0,18.0,3017.0,5.0,107.0,2928.0,51164.0,3168.0,262.0,123.0,112.0,125.0,389.0,406.0,97.0,603.0,3202,3049,153,46,99,10401,448.3338001,250024.79400000002,115
10,51312,51797,SD,46099010403,12.597999999999999,43.5760973,-96.627586,Nebraska Medical Center,41.254799,-95.97882,263.3216977,30,2018,"Census Tract 104.03, Minnehaha County, South Dakota",10403,46,99,46099010403,2254,1207,1047,36.0,210,2210.0,0.0,39.0,0.0,0.0,7.0,2164.0,0.0,7.0,2164.0,47756.0,2210.0,140.0,85.0,98.0,257.0,237.0,241.0,106.0,391.0,2254,2185,69,46,99,10403,178.9172885,256635.21300000005,125
11,51383,51868,SD,46127020100,261.85200000000003,42.9598428,-96.6567672,Nebraska Medical Center,41.254799,-95.97882,197.5131147,215,2018,"Census Tract 201, Union County, South Dakota",20100,46,127,46127020100,4273,2249,2024,41.0,939,4230.0,2.0,8.0,0.0,0.0,8.0,4212.0,26.0,118.0,4110.0,34365.0,4210.0,378.0,319.0,452.0,516.0,753.0,385.0,155.0,278.0,4227,3995,232,46,127,20100,16.31837832,184731.431,85
12,51407,51892,SD,46099000407,1.143,43.5371365,-96.6638811,Nebraska Medical Center,41.254799,-95.97882,259.7201672,16,2018,"Census Tract 4.07, Minnehaha County, South Dakota",407,46,99,46099000407,3542,1762,1780,36.7,413,3340.0,23.0,0.0,632.0,0.0,5.0,2680.0,202.0,127.0,2621.0,26799.0,3490.0,312.0,296.0,619.0,554.0,383.0,268.0,77.0,171.0,3542,3249,293,46,99,407,3098.862642,251273.874,126
13,51409,51894,SD,46099000408,2.872,43.5658034,-96.6657169,Nebraska Medical Center,41.254799,-95.97882,262.8597113,17,2018,"Census Tract 4.08, Minnehaha County, South Dakota",408,46,99,46099000408,4842,2563,2279,32.7,393,4739.0,46.0,457.0,1120.0,0.0,173.0,2943.0,47.0,277.0,2863.0,32480.0,4721.0,512.0,212.0,416.0,570.0,648.0,405.0,151.0,298.0,4764,4423,341,46,99,408,1685.933148,254532.87900000004,132
14,51413,51898,SD,46099001803,2.489,43.513439399999996,-96.6679007,Nebraska Medical Center,41.254799,-95.97882,257.2259681,24,2018,"Census Tract 18.03, Minnehaha County, South Dakota",1803,46,99,46099001803,8723,4193,4530,36.3,1059,8397.0,87.0,188.0,229.0,0.0,33.0,7860.0,221.0,408.0,7534.0,41074.0,8618.0,701.0,526.0,579.0,768.0,1157.0,833.0,356.0,1361.0,8709,8500,209,46,99,1803,3504.620329,249050.502,118
15,51415,51900,SD,46099000405,1.43,43.550312700000006,-96.6693704,Nebraska Medical Center,41.254799,-95.97882,261.2459732,136,2018,"Census Tract 4.05, Minnehaha County, South Dakota",405,46,99,46099000405,5111,2457,2654,32.7,603,4657.0,180.0,929.0,590.0,0.0,101.0,2857.0,367.0,323.0,2796.0,23478.0,5013.0,754.0,389.0,696.0,512.0,507.0,244.0,155.0,270.0,5111,4576,535,46,99,405,3574.1258740000003,252990.962,126
16,51421,51906,SD,46101959600,443.82,44.022926899999995,-96.6720322,Park Nicollet Methodist Hospital,44.93031,-93.36109,282.03402819999997,194,2018,"Census Tract 9596, Moody County, South Dakota",959600,46,101,46101959600,3223,1685,1538,43.3,550,3154.0,55.0,29.0,0.0,0.0,0.0,3070.0,32.0,64.0,3006.0,34314.0,3125.0,450.0,142.0,277.0,368.0,404.0,349.0,111.0,345.0,3223,3044,179,46,101,959600,7.261953044,166145.75900000014,106
17,51429,51914,SD,46099001804,0.772,43.5265206,-96.6737002,Nebraska Medical Center,41.254799,-95.97882,258.7475418,25,2018,"Census Tract 18.04, Minnehaha County, South Dakota",1804,46,99,46099001804,4221,2198,2023,38.1,600,4012.0,46.0,100.0,90.0,8.0,60.0,3708.0,157.0,145.0,3639.0,34952.0,4150.0,564.0,163.0,382.0,480.0,638.0,501.0,167.0,279.0,4221,3965,256,46,99,1804,5467.61658,250739.602,122
18,51445,51930,SD,46083010108,82.649,43.391442600000005,-96.67835529999999,Nebraska Medical Center,41.254799,-95.97882,244.23905640000004,100,2018,"Census Tract 101.08, Lincoln County, South Dakota",10108,46,83,46083010108,2292,1150,1142,40.3,270,2218.0,121.0,0.0,0.0,0.0,0.0,2097.0,48.0,9.0,2088.0,38102.0,2259.0,269.0,52.0,151.0,270.0,194.0,216.0,86.0,338.0,2284,2145,139,46,83,10108,27.73173299,235508.526,100
19,51457,51942,SD,46099000406,0.557,43.541765000000005,-96.68596540000001,Nebraska Medical Center,41.254799,-95.97882,260.6216595,15,2018,"Census Tract 4.06, Minnehaha County, South Dakota",406,46,99,46099000406,2788,1425,1363,38.8,388,2649.0,11.0,87.0,283.0,0.0,0.0,2268.0,118.0,29.0,2239.0,28500.0,2759.0,313.0,220.0,333.0,420.0,411.0,254.0,90.0,57.0,2788,2588,200,46,99,406,5005.385996,253205.067,119
20,51459,51944,SD,46099001801,1.524,43.5196324,-96.6876373,Nebraska Medical Center,41.254799,-95.97882,258.2587881,119,2018,"Census Tract 18.01, Minnehaha County, South Dakota",1801,46,99,46099001801,6725,3226,3499,38.0,985,6415.0,216.0,151.0,319.0,0.0,17.0,5712.0,211.0,82.0,5680.0,28265.0,6597.0,843.0,576.0,867.0,960.0,698.0,630.0,141.0,639.0,6696,6368,328,46,99,1801,4412.7296590000005,250996.40000000002,128
