,index,Unnamed: 0,USPS,GEOID,ALAND_SQMI,ORIG_LAT,ORIG_LONG,Hospital,DEST_LAT,DEST_LONG,AERIAL_2,Unnamed: 0.1,Year,Name Returned,Tract,State,County,Geographical ID,Total Population,Pop. Male,Pop. Female,Median Age All,Pop. Over 65 Years,Pop. Race,Pop. AmInd or Alaska Alone,Pop. Asian Alone,Pop. Black or AfrAm Alone,Pop. Hawaiian or PacIsl Alone,Pop. Other Race Alone,Pop. White Alone,Two or more races,Pop. Hispanic or Latino,Pop. Not Hispanic or Latino,Median Income Last 12 Months,Pop. w Poverty Status,"Income Less than $10,000","Income $10,000-14,999","Income $15,000-24,999","Income $25,000-34,999","Income $35,000-49,999","Income $50,000-64,999","Income $65,000-74,999","Income Over $75,000",Insurance Surveyed,Insured,Noninsured,state,county,tract,POPDENSITY,DISTANCE_ROAD,DISTANCE_TIME
0,60676,61208,CA,6071940100,43.44,34.188778799999994,-114.3064842,John F Kennedy Memorial Hospital,33.706759999999996,-116.23402,186.0289291,1089,2018,"Census Tract 9401, San Bernardino County, California",940100,6,71,6071940100,1306,651,655,56.7,423,1272.0,66.0,5.0,7.0,0.0,6.0,1188.0,27.0,192.0,1023.0,20254.0,1299.0,151.0,206.0,226.0,168.0,131.0,61.0,27.0,11.0,1306,1139,167,6,71,940100,30.06445672,215999.92000000004,58
1,60721,61254,CA,6065940100,27.449,33.9899281,-114.4852,John F Kennedy Memorial Hospital,33.706759999999996,-116.23402,164.86807280000002,1155,2018,"Census Tract 9401, Riverside County, California",940100,6,65,6065940100,166,87,79,65.0,83,161.0,0.0,0.0,0.0,6.0,0.0,155.0,5.0,25.0,135.0,26875.0,166.0,35.0,18.0,20.0,18.0,25.0,28.0,0.0,11.0,166,153,13,6,65,940100,6.047579147,213456.241,67
2,60737,61270,CA,6065047000,52.11600000000001,33.62186129999999,-114.56010890000002,John F Kennedy Memorial Hospital,33.706759999999996,-116.23402,155.533166,5733,2018,"Census Tract 470, Riverside County, California",47000,6,65,6065047000,1569,857,712,41.1,282,1397.0,8.0,54.0,154.0,0.0,355.0,826.0,129.0,564.0,717.0,22500.0,1526.0,292.0,133.0,124.0,80.0,128.0,93.0,27.0,155.0,1569,1390,179,6,65,47000,30.10591757,161623.35900000003,67
3,60743,61276,CA,6065046101,0.748,33.6142234,-114.58389629999999,John F Kennedy Memorial Hospital,33.706759999999996,-116.23402,153.3922416,3874,2018,"Census Tract 461.01, Riverside County, California",46101,6,65,6065046101,3034,1596,1438,37.5,454,2810.0,31.0,86.0,301.0,0.0,1165.0,1227.0,199.0,1642.0,835.0,29225.0,3009.0,260.0,252.0,279.0,268.0,431.0,209.0,25.0,241.0,3034,2719,315,6,65,46101,4056.1497329999997,158381.50600000002,70
4,60744,61277,CA,6025940000,44.028999999999996,32.7799834,-114.5840716,John F Kennedy Memorial Hospital,33.706759999999996,-116.23402,184.95490139999998,6291,2018,"Census Tract 9400, Imperial County, California",940000,6,25,6025940000,1644,827,817,34.9,337,1437.0,780.0,1.0,36.0,0.0,94.0,526.0,191.0,584.0,231.0,16026.0,1609.0,349.0,115.0,228.0,101.0,78.0,40.0,12.0,60.0,1641,1353,288,6,25,940000,37.33902655,224063.13399999985,107
5,60749,61282,CA,6065046200,4.538,33.5994708,-114.59668870000002,John F Kennedy Memorial Hospital,33.706759999999996,-116.23402,152.3404484,3875,2018,"Census Tract 462, Riverside County, California",46200,6,65,6065046200,3565,1652,1913,27.1,396,3217.0,11.0,0.0,440.0,0.0,1773.0,993.0,241.0,2486.0,477.0,19395.0,3427.0,407.0,332.0,461.0,279.0,215.0,66.0,93.0,133.0,3565,3031,534,6,65,46200,785.5883649,157678.85700000002,67
6,60750,61283,CA,6065046103,3.031,33.6249027,-114.5972328,John F Kennedy Memorial Hospital,33.706759999999996,-116.23402,152.0734436,3739,2018,"Census Tract 461.03, Riverside County, California",46103,6,65,6065046103,3548,1750,1798,34.3,402,3225.0,62.0,145.0,75.0,8.0,1082.0,1853.0,264.0,1925.0,1320.0,33516.0,3436.0,216.0,198.0,472.0,225.0,279.0,289.0,157.0,367.0,3505,3346,159,6,65,46103,1170.570769,158319.173,68
7,60754,61287,CA,6065046102,0.7559999999999999,33.6137829,-114.60998899999998,John F Kennedy Memorial Hospital,33.706759999999996,-116.23402,150.9814242,3892,2018,"Census Tract 461.02, Riverside County, California",46102,6,65,6065046102,1761,840,921,28.8,144,1626.0,0.0,16.0,199.0,0.0,793.0,618.0,89.0,1171.0,302.0,15870.0,1592.0,305.0,213.0,179.0,149.0,149.0,41.0,11.0,44.0,1664,1487,177,6,65,46102,2329.3650789999997,156032.63200000004,65
8,60782,61315,CA,6065045900,105.63,33.528167100000005,-114.6694119,John F Kennedy Memorial Hospital,33.706759999999996,-116.23402,146.5342358,3891,2018,"Census Tract 459, Riverside County, California",45900,6,65,6065045900,1583,751,832,41.6,302,1443.0,6.0,16.0,79.0,0.0,545.0,797.0,106.0,830.0,570.0,26667.0,1549.0,220.0,97.0,181.0,94.0,106.0,124.0,51.0,139.0,1583,1443,140,6,65,45900,14.98627284,162503.765,71
9,60787,61320,CA,6071010700,53.79,34.8240667,-114.6750382,Henderson Hospital,36.0728,-115.03105,142.2653096,2666,2018,"Census Tract 107, San Bernardino County, California",10700,6,71,6071010700,4089,1881,2208,39.4,668,3889.0,241.0,20.0,171.0,11.0,76.0,3370.0,140.0,944.0,2649.0,20699.0,4008.0,626.0,416.0,599.0,261.0,361.0,266.0,20.0,157.0,4089,3691,398,6,71,10700,76.01784718,165302.335,69
