,index,Unnamed: 0,Unnamed: 0.1,GEOID,ALAND_SQMI,TRACT_LAT,TRACT_LONG,Hospital,HOSPITAL_LONG,HOSPITAL_LAT,CT_dist,Unnamed: 0.1.1,Year,Name Returned,Tract,State,County,Geographical ID,Total Population,Pop. Male,Pop. Female,Median Age All,Pop. Over 65 Years,Pop. Race,Pop. AmInd or Alaska Alone,Pop. Asian Alone,Pop. Black or AfrAm Alone,Pop. Hawaiian or PacIsl Alone,Pop. Other Race Alone,Pop. White Alone,Two or more races,Pop. Hispanic or Latino,Pop. Not Hispanic or Latino,Median Income Last 12 Months,Pop. w Poverty Status,"Income Less than $10,000","Income $10,000-14,999","Income $15,000-24,999","Income $25,000-34,999","Income $35,000-49,999","Income $50,000-64,999","Income $65,000-74,999","Income Over $75,000",Insurance Surveyed,Insured,Noninsured,state,county,tract,POPDENSITY,DISTANCE_ROAD,DISTANCE_TIME
0,32650,32995,32995,1113030800,8.24,32.4345151,-84.9805005,Midtown Medical Center ,-84.98902,32.463855,3.350806836230459 km,23,2018,"Census Tract 308, Russell County, Alabama",30800,1,113,1113030800,3254,1553,1701,39.5,505,3151.0,0.0,0.0,2921.0,0.0,0.0,230.0,72.0,19.0,212.0,15286.0,3128.0,846.0,235.0,365.0,268.0,153.0,216.0,66.0,46.0,3254,2681,573,1,113,30800,394.90291260000004,6226.117000000001,22
1,32690,33035,33035,1113030401,2.74,32.497485499999996,-85.0068055,Midtown Medical Center ,-84.98902,32.463855,4.087021572885884 km,501,2018,"Census Tract 304.01, Russell County, Alabama",30401,1,113,1113030401,6064,2825,3239,30.5,904,5695.0,0.0,74.0,1193.0,0.0,30.0,4398.0,296.0,229.0,4225.0,30989.0,5891.0,743.0,426.0,841.0,742.0,798.0,674.0,179.0,352.0,5809,5004,805,1,113,30401,2213.138686,5015.645000000001,32
2,32691,33036,33036,1113030200,0.59,32.4742814,-85.0069988,Midtown Medical Center ,-84.98902,32.463855,2.0478154385775023 km,30,2018,"Census Tract 302, Russell County, Alabama",30200,1,113,1113030200,2310,1060,1250,27.3,239,2146.0,37.0,0.0,1373.0,0.0,0.0,736.0,79.0,11.0,730.0,18607.0,2225.0,335.0,224.0,322.0,160.0,164.0,74.0,0.0,6.0,2310,2007,303,1,113,30200,3915.2542369999996,3014.168,23
3,32692,33037,33037,1113030300,1.052,32.4828993,-85.00708709999999,Midtown Medical Center ,-84.98902,32.463855,2.7101156019005774 km,22,2018,"Census Tract 303, Russell County, Alabama",30300,1,113,1113030300,3073,1446,1627,43.6,543,2894.0,40.0,0.0,815.0,0.0,0.0,2039.0,179.0,328.0,1711.0,19072.0,2957.0,644.0,307.0,418.0,198.0,406.0,105.0,86.0,128.0,3067,2389,678,1,113,30300,2921.1026620000002,3353.0209999999993,24
4,32698,33043,33043,1113030902,74.206,32.313062699999996,-85.0111397,Midtown Medical Center ,-84.98902,32.463855,16.85093256746463 km,24,2018,"Census Tract 309.02, Russell County, Alabama",30902,1,113,1113030902,11487,5882,5605,33.2,946,10635.0,0.0,133.0,5616.0,0.0,68.0,4818.0,710.0,870.0,4351.0,34579.0,11155.0,957.0,531.0,1017.0,1015.0,1009.0,976.0,488.0,1016.0,10749,9248,1501,1,113,30902,154.7988033,20394.698,58
5,32703,33048,33048,1113030700,2.0469999999999997,32.461980100000005,-85.0137349,Midtown Medical Center ,-84.98902,32.463855,2.332862628029584 km,21,2018,"Census Tract 307, Russell County, Alabama",30700,1,113,1113030700,3749,1881,1868,34.0,373,3507.0,0.0,21.0,2504.0,0.0,99.0,883.0,125.0,191.0,871.0,21186.0,3495.0,549.0,317.0,640.0,461.0,211.0,222.0,62.0,44.0,3578,3051,527,1,113,30700,1831.460674,3241.628,19
6,32732,33077,33077,1113030600,7.8629999999999995,32.4323882,-85.03462059999998,Midtown Medical Center ,-84.98902,32.463855,5.528319397566491 km,28,2018,"Census Tract 306, Russell County, Alabama",30600,1,113,1113030600,7148,3329,3819,31.8,653,6890.0,0.0,16.0,4301.0,0.0,505.0,2068.0,133.0,749.0,1729.0,20852.0,6700.0,968.0,701.0,750.0,722.0,478.0,243.0,50.0,328.0,6786,5988,798,1,113,30600,909.0677857999999,6268.062,25
7,32734,33079,33079,1113030500,2.37,32.4815891,-85.03675859999998,Midtown Medical Center ,-84.98902,32.463855,4.899675452020791 km,27,2018,"Census Tract 305, Russell County, Alabama",30500,1,113,1113030500,2399,1155,1244,36.8,398,2248.0,18.0,29.0,636.0,72.0,0.0,1493.0,144.0,22.0,1471.0,25000.0,2379.0,226.0,135.0,383.0,218.0,175.0,163.0,46.0,142.0,2337,2021,316,1,113,30500,1012.236287,6425.819000000003,24
8,32746,33091,33091,1113030402,2.575,32.5005486,-85.0442129,Midtown Medical Center ,-84.98902,32.463855,6.593327228715819 km,502,2018,"Census Tract 304.02, Russell County, Alabama",30402,1,113,1113030402,3302,1643,1659,39.9,541,3119.0,49.0,48.0,710.0,0.0,14.0,2298.0,126.0,0.0,2298.0,25872.0,3201.0,423.0,221.0,459.0,270.0,302.0,270.0,66.0,301.0,3255,2981,274,1,113,30402,1282.330097,7266.792000000002,32
9,32753,33098,33098,1081042002,10.592,32.524195299999995,-85.0510953,Midtown Medical Center ,-84.98902,32.463855,8.87758579876218 km,872,2018,"Census Tract 420.02, Lee County, Alabama",42002,1,81,1081042002,7770,3775,3995,41.5,1129,7481.0,20.0,0.0,955.0,0.0,35.0,6471.0,184.0,284.0,6206.0,35518.0,7665.0,1124.0,467.0,647.0,554.0,1022.0,808.0,193.0,834.0,7741,7440,301,1,81,42002,733.5725076,10862.759000000002,48
10,32785,33130,33130,1113030901,24.254,32.432747,-85.0795886,Midtown Medical Center ,-84.98902,32.463855,9.18838000239818 km,26,2018,"Census Tract 309.01, Russell County, Alabama",30901,1,113,1113030901,6567,3200,3367,35.5,1006,6288.0,0.0,158.0,1582.0,0.0,76.0,4472.0,245.0,145.0,4403.0,20174.0,6490.0,1053.0,811.0,942.0,660.0,545.0,305.0,82.0,154.0,6567,5982,585,1,113,30901,270.75946239999996,10271.326000000005,38
