,index,Unnamed: 0,USPS,GEOID,ALAND_SQMI,ORIG_LAT,ORIG_LONG,Hospital,DEST_LAT,DEST_LONG,AERIAL_2,Unnamed: 0.1,Year,Name Returned,Tract,State,County,Geographical ID,Total Population,Pop. Male,Pop. Female,Median Age All,Pop. Over 65 Years,Pop. Race,Pop. AmInd or Alaska Alone,Pop. Asian Alone,Pop. Black or AfrAm Alone,Pop. Hawaiian or PacIsl Alone,Pop. Other Race Alone,Pop. White Alone,Two or more races,Pop. Hispanic or Latino,Pop. Not Hispanic or Latino,Median Income Last 12 Months,Pop. w Poverty Status,"Income Less than $10,000","Income $10,000-14,999","Income $15,000-24,999","Income $25,000-34,999","Income $35,000-49,999","Income $50,000-64,999","Income $65,000-74,999","Income Over $75,000",Insurance Surveyed,Insured,Noninsured,state,county,tract,POPDENSITY,DISTANCE_ROAD,DISTANCE_TIME
0,21041,21277,GA,13051011103,15.585,31.975147399999997,-80.9006411,Saint Joseph's Hospital,31.98514,-81.15475,24.04226297,381,2018,"Census Tract 111.03, Chatham County, Georgia",11103,13,51,13051011103,3583,1845,1738,50.5,805,3493.0,0.0,0.0,64.0,0.0,0.0,3429.0,90.0,8.0,3421.0,42413.0,3480.0,364.0,250.0,436.0,265.0,327.0,385.0,148.0,684.0,3480,2826,654,13,51,11103,229.9005454,36260.34699999998,73
1,21122,21361,GA,13051011108,7.0329999999999995,31.991505,-80.946048,Saint Joseph's Hospital,31.98514,-81.15475,19.73602785,140,2018,"Census Tract 111.08, Chatham County, Georgia",11108,13,51,13051011108,3086,1535,1551,44.4,482,2923.0,39.0,51.0,123.0,0.0,22.0,2688.0,110.0,135.0,2553.0,39386.0,3003.0,187.0,110.0,301.0,361.0,437.0,278.0,128.0,429.0,3077,2828,249,13,51,11108,438.7885682,26036.860999999986,76
2,21139,21379,GA,13051011107,17.279,32.0490864,-80.95868709999999,Saint Joseph's Hospital,31.98514,-81.15475,19.83398808,139,2018,"Census Tract 111.07, Chatham County, Georgia",11107,13,51,13051011107,3554,1566,1988,45.1,853,3503.0,0.0,148.0,45.0,1.0,0.0,3309.0,38.0,166.0,3146.0,41017.0,3507.0,245.0,110.0,319.0,396.0,268.0,324.0,202.0,622.0,3547,3095,452,13,51,11107,205.6831993,24253.70499999999,59
3,21160,21400,GA,13051011104,2.457,32.0196721,-80.97083719999999,Saint Joseph's Hospital,31.98514,-81.15475,17.79490857,1745,2018,"Census Tract 111.04, Chatham County, Georgia",11104,13,51,13051011104,5530,2785,2745,40.5,998,5036.0,0.0,70.0,136.0,0.0,319.0,4511.0,385.0,466.0,4401.0,35533.0,5380.0,792.0,198.0,599.0,471.0,704.0,424.0,212.0,775.0,5454,5164,290,13,51,11104,2250.7122510000004,24444.714999999986,63
4,21165,21405,GA,13051011109,8.137,31.973226300000004,-80.9724603,Saint Joseph's Hospital,31.98514,-81.15475,17.27958846,141,2018,"Census Tract 111.09, Chatham County, Georgia",11109,13,51,13051011109,6775,3275,3500,46.6,1496,6674.0,0.0,403.0,143.0,0.0,0.0,6128.0,45.0,86.0,6042.0,41980.0,6659.0,502.0,296.0,622.0,585.0,812.0,669.0,334.0,1152.0,6719,6557,162,13,51,11109,832.6164434,27715.59099999999,70
5,21240,21481,GA,13051011106,4.614,32.025608399999996,-81.0116446,Saint Joseph's Hospital,31.98514,-81.15475,14.2468578,138,2018,"Census Tract 111.06, Chatham County, Georgia",11106,13,51,13051011106,5500,2632,2868,35.0,629,5355.0,0.0,371.0,190.0,5.0,86.0,4703.0,74.0,531.0,4258.0,44954.0,5429.0,639.0,317.0,331.0,224.0,378.0,655.0,157.0,889.0,5500,4802,698,13,51,11106,1192.024274,21468.938,57
6,21263,21504,GA,13051011006,12.15,31.9585795,-81.0218001,Saint Joseph's Hospital,31.98514,-81.15475,12.90720071,137,2018,"Census Tract 110.06, Chatham County, Georgia",11006,13,51,13051011006,4169,1937,2232,66.7,2266,4158.0,0.0,38.0,141.0,0.0,53.0,3926.0,11.0,102.0,3857.0,43519.0,4137.0,327.0,303.0,401.0,379.0,540.0,326.0,122.0,1060.0,4142,4133,9,13,51,11006,343.12757200000004,15778.641000000001,34
7,21280,21521,GA,13051011005,28.531,31.8872946,-81.0281552,Â Candler Hospital - SavannahÂ ,32.027738,-81.100223,16.99831386,136,2018,"Census Tract 110.05, Chatham County, Georgia",11005,13,51,13051011005,4706,2267,2439,65.1,2369,4698.0,0.0,154.0,46.0,0.0,0.0,4498.0,8.0,77.0,4421.0,53176.0,4706.0,414.0,431.0,404.0,370.0,240.0,368.0,190.0,1461.0,4706,4633,73,13,51,11005,164.94339490000002,13804.614,32
8,21283,21524,GA,13051010101,4.015,32.0795428,-81.0301041,Saint Joseph's Hospital,31.98514,-81.15475,15.7546425,363,2018,"Census Tract 101.01, Chatham County, Georgia",10101,13,51,13051010101,894,386,508,23.5,149,835.0,2.0,0.0,495.0,0.0,0.0,338.0,47.0,3.0,335.0,21008.0,880.0,198.0,40.0,69.0,68.0,32.0,40.0,6.0,100.0,894,788,106,13,51,10101,222.6650062,19843.521999999997,40
9,21323,21564,GA,13051003601,1.281,32.0619461,-81.0482825,Saint Joseph's Hospital,31.98514,-81.15475,13.17941531,387,2018,"Census Tract 36.01, Chatham County, Georgia",3601,13,51,13051003601,3793,1638,2155,29.2,271,3550.0,0.0,0.0,2930.0,0.0,105.0,515.0,214.0,87.0,491.0,22103.0,3739.0,445.0,359.0,447.0,411.0,458.0,138.0,57.0,65.0,3793,3057,736,13,51,3601,2960.967994,17298.76,45
10,21336,21577,GA,13051010102,3.29,32.023324,-81.051857,Saint Joseph's Hospital,31.98514,-81.15475,10.60422113,1749,2018,"Census Tract 101.02, Chatham County, Georgia",10102,13,51,13051010102,4408,2062,2346,29.9,624,4259.0,8.0,97.0,2084.0,0.0,63.0,2007.0,95.0,113.0,1963.0,22083.0,3512.0,881.0,246.0,580.0,269.0,458.0,264.0,113.0,326.0,4278,3419,859,13,51,10102,1339.817629,14196.239000000003,44
11,21346,21587,GA,13051003602,1.097,32.0485293,-81.0567866,Saint Joseph's Hospital,31.98514,-81.15475,11.62178628,372,2018,"Census Tract 36.02, Chatham County, Georgia",3602,13,51,13051003602,5020,2296,2724,32.4,463,4873.0,6.0,0.0,3588.0,18.0,23.0,1238.0,38.0,236.0,1090.0,20255.0,4911.0,1091.0,370.0,585.0,539.0,479.0,374.0,17.0,103.0,4999,3637,1362,13,51,3602,4576.116682,14934.458999999997,38
12,21358,21599,GA,13051011004,7.58,31.9734729,-81.06042159999998,Saint Joseph's Hospital,31.98514,-81.15475,9.008765795,380,2018,"Census Tract 110.04, Chatham County, Georgia",11004,13,51,13051011004,3552,1664,1888,46.6,800,3477.0,0.0,33.0,19.0,11.0,0.0,3414.0,42.0,38.0,3376.0,55599.0,3519.0,251.0,189.0,171.0,267.0,254.0,365.0,114.0,930.0,3552,3345,207,13,51,11004,468.6015831,11280.680000000002,33
13,21373,21614,GA,13051003700,0.675,32.0654414,-81.0660863,Saint Joseph's Hospital,31.98514,-81.15475,12.22466971,1756,2018,"Census Tract 37, Chatham County, Georgia",3700,13,51,13051003700,2213,990,1223,32.8,239,2125.0,22.0,23.0,1469.0,0.0,11.0,600.0,43.0,107.0,511.0,19601.0,2168.0,337.0,267.0,348.0,175.0,212.0,120.0,25.0,48.0,2213,1653,560,13,51,3700,3278.518519,15468.362,38
14,21376,21617,GA,13051003800,0.741,32.0269646,-81.0669546,Saint Joseph's Hospital,31.98514,-81.15475,9.503936475,373,2018,"Census Tract 38, Chatham County, Georgia",3800,13,51,13051003800,2937,1238,1699,23.4,313,2830.0,0.0,17.0,2480.0,0.0,10.0,323.0,100.0,21.0,323.0,13642.0,2119.0,876.0,227.0,253.0,332.0,206.0,105.0,15.0,104.0,2937,2418,519,13,51,3800,3963.562753,12857.018999999995,35
