,index,Unnamed: 0,USPS,GEOID,ALAND_SQMI,ORIG_LAT,ORIG_LONG,Hospital,DEST_LAT,DEST_LONG,AERIAL_2,Unnamed: 0.1,Year,Name Returned,Tract,State,County,Geographical ID,Total Population,Pop. Male,Pop. Female,Median Age All,Pop. Over 65 Years,Pop. Race,Pop. AmInd or Alaska Alone,Pop. Asian Alone,Pop. Black or AfrAm Alone,Pop. Hawaiian or PacIsl Alone,Pop. Other Race Alone,Pop. White Alone,Two or more races,Pop. Hispanic or Latino,Pop. Not Hispanic or Latino,Median Income Last 12 Months,Pop. w Poverty Status,"Income Less than $10,000","Income $10,000-14,999","Income $15,000-24,999","Income $25,000-34,999","Income $35,000-49,999","Income $50,000-64,999","Income $65,000-74,999","Income Over $75,000",Insurance Surveyed,Insured,Noninsured,state,county,tract,POPDENSITY,DISTANCE_ROAD,DISTANCE_TIME
0,15149,15318,WV,54037972701,7.256,39.2817528,-77.76690570000001,Sinai Hospital of Baltimore,39.353107,-76.662353,95.58266091,48,2018,"Census Tract 9727.01, Jefferson County, West Virginia",972701,54,37,54037972701,2809,1437,1372,40.4,305,2682.0,39.0,0.0,42.0,0.0,45.0,2556.0,79.0,156.0,2510.0,27020.0,2761.0,354.0,211.0,380.0,264.0,229.0,241.0,45.0,326.0,2809,2530,279,54,37,972701,387.12789419999996,103838.89099999997,90
1,15160,15329,WV,54037972203,17.889,39.391737299999996,-77.77601159999999,Sinai Hospital of Baltimore,39.353107,-76.662353,96.05964300000001,38,2018,"Census Tract 9722.03, Jefferson County, West Virginia",972203,54,37,54037972203,2559,1432,1127,44.5,479,2491.0,6.0,17.0,200.0,0.0,0.0,2268.0,68.0,105.0,2167.0,36875.0,2471.0,305.0,199.0,240.0,180.0,257.0,197.0,82.0,418.0,2474,2263,211,54,37,972203,143.0488009,111392.21899999997,96
2,15171,15340,WV,54037972602,12.645,39.338924299999995,-77.787806,Sinai Hospital of Baltimore,39.353107,-76.662353,97.02946427,47,2018,"Census Tract 9726.02, Jefferson County, West Virginia",972602,54,37,54037972602,4612,2163,2449,39.6,573,4459.0,0.0,57.0,72.0,0.0,14.0,4316.0,118.0,137.0,4233.0,45935.0,4577.0,525.0,200.0,231.0,377.0,470.0,341.0,107.0,927.0,4612,4540,72,54,37,972602,364.72914199999997,107686.28899999998,104
3,15176,15345,WV,54037972601,8.557,39.293311100000004,-77.79139140000001,Sinai Hospital of Baltimore,39.353107,-76.662353,97.58344313,46,2018,"Census Tract 9726.01, Jefferson County, West Virginia",972601,54,37,54037972601,2024,991,1033,40.3,340,1959.0,4.0,13.0,40.0,0.0,39.0,1863.0,40.0,42.0,1844.0,36571.0,1976.0,208.0,115.0,192.0,166.0,256.0,210.0,64.0,239.0,2024,1943,81,54,37,972601,236.53149469999997,105660.68999999997,86
4,15192,15361,WV,54037972702,17.131,39.195229,-77.81215040000001,Sinai Hospital of Baltimore,39.353107,-76.662353,100.75286170000001,49,2018,"Census Tract 9727.02, Jefferson County, West Virginia",972702,54,37,54037972702,4173,2115,2058,42.5,610,4032.0,16.0,31.0,5.0,0.0,158.0,3822.0,69.0,265.0,3715.0,35328.0,4062.0,592.0,212.0,391.0,314.0,473.0,395.0,162.0,500.0,4173,3839,334,54,37,972702,243.59348549999999,114788.93099999998,114
5,15211,15380,WV,54037972201,16.035999999999998,39.449710499999995,-77.8270338,Sinai Hospital of Baltimore,39.353107,-76.662353,100.890524,37,2018,"Census Tract 9722.01, Jefferson County, West Virginia",972201,54,37,54037972201,4990,2588,2402,35.9,936,4756.0,0.0,126.0,357.0,0.0,28.0,4245.0,186.0,129.0,4135.0,32408.0,4091.0,946.0,312.0,357.0,251.0,499.0,258.0,112.0,930.0,4927,4777,150,54,37,972201,311.1748566,108913.663,96
6,15215,15385,WV,54037972204,10.382,39.3907719,-77.83081899999999,Sinai Hospital of Baltimore,39.353107,-76.662353,100.7740266,39,2018,"Census Tract 9722.04, Jefferson County, West Virginia",972204,54,37,54037972204,2363,1166,1197,37.9,332,2267.0,0.0,2.0,166.0,0.0,0.0,2099.0,96.0,24.0,2075.0,18976.0,2016.0,594.0,293.0,263.0,125.0,150.0,192.0,72.0,284.0,2363,2031,332,54,37,972204,227.605471,113060.30200000001,102
7,15225,15395,WV,54037972503,2.5780000000000003,39.2992138,-77.8366763,Sinai Hospital of Baltimore,39.353107,-76.662353,101.43461429999999,43,2018,"Census Tract 9725.03, Jefferson County, West Virginia",972503,54,37,54037972503,3330,1533,1797,37.7,332,3237.0,0.0,67.0,247.0,0.0,121.0,2802.0,52.0,242.0,2702.0,44563.0,3289.0,274.0,212.0,252.0,101.0,396.0,285.0,121.0,519.0,3330,3102,228,54,37,972503,1291.698991,107254.28199999998,92
8,15235,15405,WV,54037972506,7.999,39.256995200000006,-77.84385309999999,Sinai Hospital of Baltimore,39.353107,-76.662353,102.46452509999999,45,2018,"Census Tract 9725.06, Jefferson County, West Virginia",972506,54,37,54037972506,3562,1646,1916,39.0,521,3421.0,0.0,141.0,220.0,0.0,98.0,2962.0,125.0,402.0,2749.0,29832.0,3384.0,451.0,262.0,380.0,268.0,276.0,238.0,181.0,385.0,3391,3276,115,54,37,972506,445.3056632,115004.61799999999,102
9,15248,15418,WV,54037972505,1.956,39.2811294,-77.8581866,Sinai Hospital of Baltimore,39.353107,-76.662353,103.43513859999999,44,2018,"Census Tract 9725.05, Jefferson County, West Virginia",972505,54,37,54037972505,2577,1193,1384,45.5,688,2531.0,0.0,29.0,313.0,0.0,144.0,2045.0,11.0,180.0,1885.0,29743.0,2535.0,316.0,195.0,294.0,277.0,228.0,164.0,98.0,341.0,2577,2427,150,54,37,972505,1317.4846630000002,110355.38499999998,104
10,15254,15424,WV,54037972401,0.653,39.2985408,-77.8612558,Sinai Hospital of Baltimore,39.353107,-76.662353,103.5552156,40,2018,"Census Tract 9724.01, Jefferson County, West Virginia",972401,54,37,54037972401,2691,1096,1595,37.1,349,2504.0,0.0,105.0,321.0,0.0,217.0,1861.0,135.0,147.0,1831.0,23897.0,2604.0,405.0,193.0,321.0,325.0,114.0,145.0,39.0,206.0,2672,2544,128,54,37,972401,4120.980092,110213.33799999997,109
11,15270,15440,WV,54037972402,15.177,39.324099,-77.8757748,Sinai Hospital of Baltimore,39.353107,-76.662353,104.6603024,41,2018,"Census Tract 9724.02, Jefferson County, West Virginia",972402,54,37,54037972402,4873,2477,2396,38.2,620,4636.0,0.0,73.0,408.0,0.0,113.0,4042.0,189.0,379.0,3748.0,32983.0,4815.0,505.0,271.0,649.0,482.0,602.0,333.0,128.0,681.0,4873,4516,357,54,37,972402,321.0779469,114405.18799999997,109
12,15278,15449,WV,54003971400,27.083000000000002,39.4727127,-77.8813248,Sinai Hospital of Baltimore,39.353107,-76.662353,105.81432759999998,479,2018,"Census Tract 9714, Berkeley County, West Virginia",971400,54,3,54003971400,9610,4514,5096,36.9,1099,9216.0,19.0,166.0,601.0,0.0,100.0,8330.0,282.0,364.0,8006.0,34795.0,9484.0,928.0,726.0,953.0,821.0,1147.0,763.0,370.0,1112.0,9600,9209,391,54,3,971400,354.83513639999995,114338.85100000002,110
13,15292,15463,WV,54037972501,6.95,39.2730672,-77.8935922,Sinai Hospital of Baltimore,39.353107,-76.662353,106.55650590000002,42,2018,"Census Tract 9725.01, Jefferson County, West Virginia",972501,54,37,54037972501,5101,2498,2603,40.5,725,4881.0,0.0,59.0,487.0,0.0,13.0,4322.0,149.0,394.0,3948.0,47336.0,4995.0,471.0,291.0,350.0,434.0,330.0,570.0,201.0,959.0,5101,5068,33,54,37,972501,733.9568345,113004.66099999996,113
14,15298,15469,WV,54003971101,9.896,39.532709999999994,-77.9006308,Sinai Hospital of Baltimore,39.353107,-76.662353,108.44365390000002,19,2018,"Census Tract 9711.01, Berkeley County, West Virginia",971101,54,3,54003971101,6310,3051,3259,35.7,862,6133.0,0.0,266.0,489.0,0.0,23.0,5355.0,66.0,359.0,5074.0,36858.0,6176.0,613.0,340.0,708.0,462.0,856.0,600.0,309.0,523.0,6287,5835,452,54,3,971101,637.6313662,121108.75800000003,99
15,15304,15475,WV,54003971102,18.32,39.5772806,-77.90471720000001,York Hospital,39.946121999999995,-76.71906,109.54078899999999,20,2018,"Census Tract 9711.02, Berkeley County, West Virginia",971102,54,3,54003971102,9484,5114,4370,41.0,1439,9099.0,0.0,16.0,383.0,0.0,22.0,8678.0,258.0,377.0,8563.0,32930.0,9301.0,1004.0,501.0,1186.0,974.0,827.0,1170.0,431.0,813.0,9439,8983,456,54,3,971102,517.6855895,118192.949,144
16,15318,15490,WV,54037972300,28.186999999999998,39.353574200000004,-77.9196007,Sinai Hospital of Baltimore,39.353107,-76.662353,108.3662242,392,2018,"Census Tract 9723, Jefferson County, West Virginia",972300,54,37,54037972300,4849,2503,2346,44.8,707,4629.0,0.0,0.0,545.0,0.0,91.0,3993.0,192.0,246.0,3866.0,33333.0,4777.0,540.0,219.0,385.0,497.0,462.0,443.0,152.0,516.0,4833,4620,213,54,37,972300,172.0296591,119172.04700000002,110
17,15334,15506,WV,54003971300,13.055,39.500699499999996,-77.93369200000001,Sinai Hospital of Baltimore,39.353107,-76.662353,110.6853303,478,2018,"Census Tract 9713, Berkeley County, West Virginia",971300,54,3,54003971300,9803,4915,4888,37.0,1380,9179.0,0.0,37.0,1044.0,0.0,132.0,7966.0,389.0,603.0,7644.0,26364.0,9463.0,1609.0,496.0,1161.0,1108.0,895.0,726.0,197.0,687.0,9717,8957,760,54,3,971300,750.9000382999999,123612.82100000004,106
18,15343,15515,WV,54037972800,55.897,39.2349099,-77.9402458,Sinai Hospital of Baltimore,39.353107,-76.662353,111.01696329999999,391,2018,"Census Tract 9728, Jefferson County, West Virginia",972800,54,37,54037972800,5666,2905,2761,46.4,960,5480.0,59.0,86.0,132.0,0.0,33.0,5170.0,105.0,241.0,4989.0,36655.0,5585.0,606.0,325.0,556.0,570.0,430.0,545.0,188.0,1041.0,5666,5455,211,54,37,972800,101.36501059999999,123723.75999999998,109
19,15355,15527,WV,54003972000,20.335,39.40994379999999,-77.94671290000001,Sinai Hospital of Baltimore,39.353107,-76.662353,110.83832360000001,483,2018,"Census Tract 9720, Berkeley County, West Virginia",972000,54,3,54003972000,12917,6356,6561,37.5,1561,12174.0,0.0,94.0,1198.0,0.0,328.0,10554.0,602.0,471.0,10163.0,35763.0,12609.0,1424.0,714.0,1257.0,938.0,1670.0,1070.0,602.0,1140.0,12722,12093,629,54,3,972000,635.2102287,122816.52000000002,113
