,index,Unnamed: 0,USPS,GEOID,ALAND_SQMI,ORIG_LAT,ORIG_LONG,Hospital,DEST_LAT,DEST_LONG,AERIAL_3,Unnamed: 0.1,Year,Name Returned,Tract,State,County,Geographical ID,Total Population,Pop. Male,Pop. Female,Median Age All,Pop. Over 65 Years,Pop. Race,Pop. AmInd or Alaska Alone,Pop. Asian Alone,Pop. Black or AfrAm Alone,Pop. Hawaiian or PacIsl Alone,Pop. Other Race Alone,Pop. White Alone,Two or more races,Pop. Hispanic or Latino,Pop. Not Hispanic or Latino,Median Income Last 12 Months,Pop. w Poverty Status,"Income Less than $10,000","Income $10,000-14,999","Income $15,000-24,999","Income $25,000-34,999","Income $35,000-49,999","Income $50,000-64,999","Income $65,000-74,999","Income Over $75,000",Insurance Surveyed,Insured,Noninsured,state,county,tract,POPDENSITY,DISTANCE_ROAD,DISTANCE_TIME
0,5536,5603,NJ,34003002100,6.401,40.968782399999995,-73.91689620000001,New York Presbyterian Lawrence Hospital,40.94249,-73.83691,7.3399244139999995,1839,2018,"Census Tract 21, Bergen County, New Jersey",2100,34,3,34003002100,1513,709,804,49.0,415,1482.0,0.0,464.0,118.0,0.0,20.0,880.0,27.0,121.0,783.0,54510.0,1509.0,124.0,74.0,79.0,73.0,90.0,124.0,28.0,408.0,1513,1473,40,34,3,2100,236.3693173,31470.601000000017,50
1,5846,5919,NJ,34003055100,3.1919999999999997,40.915999400000004,-73.9419313,Montefiore Medical Center - Henry and Lucy Moses Division,40.880331,-73.880149,6.54162883,1670,2018,"Census Tract 551, Bergen County, New Jersey",55100,34,3,34003055100,6792,3398,3394,43.4,999,6585.0,0.0,1393.0,199.0,0.0,102.0,4891.0,196.0,452.0,4640.0,81214.0,6718.0,648.0,274.0,386.0,168.0,123.0,181.0,146.0,2074.0,6729,6480,249,34,3,55100,2127.819549,18526.570000000003,58
2,5847,5920,NJ,34003016000,2.126,40.8897215,-73.9419805,New York Presbyterian Hospital/Columbia,40.84128,-73.94032,5.381313152000001,1701,2018,"Census Tract 160, Bergen County, New Jersey",16000,34,3,34003016000,5356,2642,2714,48.3,1342,5139.0,11.0,2249.0,77.0,21.0,0.0,2781.0,180.0,390.0,2485.0,63528.0,5319.0,335.0,208.0,316.0,218.0,387.0,366.0,173.0,1498.0,5356,5081,275,34,3,16000,2519.285042,7908.013,25
3,5848,5921,NJ,34003002200,2.2680000000000002,41.00933679999999,-73.9419971,St. Josephs Medical Center,40.929520000000004,-73.897498,9.622843458,1120,2018,"Census Tract 22, Bergen County, New Jersey",2200,34,3,34003002200,5412,2750,2662,46.4,1088,5334.0,13.0,1351.0,94.0,0.0,9.0,3867.0,58.0,598.0,3328.0,43595.0,5046.0,440.0,411.0,420.0,335.0,563.0,405.0,204.0,1127.0,5066,4719,347,34,3,2200,2386.243386,31961.607999999997,74
4,5970,6044,NJ,34003002300,2.785,40.9920464,-73.9505506,St. Josephs Medical Center,40.929520000000004,-73.897498,8.256086385,1859,2018,"Census Tract 23, Bergen County, New Jersey",2300,34,3,34003002300,5819,2617,3202,47.8,1220,5773.0,51.0,1579.0,32.0,0.0,103.0,4008.0,29.0,320.0,3776.0,49853.0,5605.0,590.0,235.0,537.0,278.0,472.0,328.0,131.0,1647.0,5622,5412,210,34,3,2300,2089.4075399999997,30785.943000000007,80
5,5983,6057,NJ,34003007002,1.798,40.9732134,-73.951582,St. Josephs Medical Center,40.929520000000004,-73.897498,6.654390479,658,2018,"Census Tract 70.02, Bergen County, New Jersey",7002,34,3,34003007002,4687,2351,2336,43.6,682,4640.0,0.0,1864.0,103.0,0.0,11.0,2662.0,15.0,71.0,2591.0,58917.0,4655.0,462.0,165.0,280.0,175.0,276.0,268.0,121.0,1368.0,4687,4507,180,34,3,7002,2606.7853170000003,27812.023,91
6,6032,6106,NJ,34003019102,0.32,40.8598925,-73.9552408,BronxCare Health Systems,40.83165,-73.90353,5.371545993,1681,2018,"Census Tract 191.02, Bergen County, New Jersey",19102,34,3,34003019102,3337,1519,1818,41.7,632,3106.0,19.0,1499.0,42.0,20.0,69.0,1457.0,183.0,406.0,1247.0,47257.0,3289.0,395.0,133.0,225.0,235.0,255.0,308.0,115.0,733.0,3337,2956,381,34,3,19102,10428.125,12818.928000000007,39
7,6047,6121,NJ,34003009100,2.072,40.953365399999996,-73.95634809999999,St. John's Riverside Hospital,40.96891,-73.88605,6.164652935,659,2018,"Census Tract 91, Bergen County, New Jersey",9100,34,3,34003009100,4959,2419,2540,43.9,775,4841.0,0.0,1567.0,0.0,0.0,43.0,3231.0,71.0,345.0,2908.0,60517.0,4912.0,550.0,215.0,178.0,233.0,245.0,205.0,173.0,1391.0,4959,4905,54,34,3,9100,2393.339768,30384.76299999999,86
8,6081,6156,NJ,34003008000,2.065,40.9397855,-73.9585808,Hackensack Meridian Health - Pascack Valley,40.985287,-74.015332,6.953987915,1855,2018,"Census Tract 80, Bergen County, New Jersey",8000,34,3,34003008000,8730,4237,4493,43.1,1410,8565.0,0.0,2761.0,32.0,0.0,38.0,5734.0,96.0,580.0,5239.0,61402.0,8614.0,534.0,370.0,652.0,379.0,377.0,509.0,200.0,2354.0,8683,8370,313,34,3,8000,4227.602906,8822.606,57
9,6116,6191,NJ,34003015100,1.099,40.897214899999994,-73.961185,New York Presbyterian Hospital/Columbia,40.84128,-73.94032,6.455885466,1870,2018,"Census Tract 151, Bergen County, New Jersey",15100,34,3,34003015100,2829,1571,1258,38.9,518,2786.0,6.0,142.0,211.0,0.0,108.0,2319.0,23.0,236.0,2113.0,77813.0,2793.0,159.0,92.0,89.0,152.0,128.0,122.0,85.0,881.0,2829,2718,111,34,3,15100,2574.158326,9042.547000000002,33
10,6133,6209,NJ,34003019202,0.292,40.850491600000005,-73.9630761,Lincoln Medical and Mental Health Center,40.816325,-73.927415,4.841856083,1703,2018,"Census Tract 192.02, Bergen County, New Jersey",19202,34,3,34003019202,2113,1049,1064,35.2,235,1982.0,3.0,893.0,60.0,4.0,113.0,909.0,88.0,404.0,620.0,43875.0,2070.0,208.0,181.0,139.0,91.0,144.0,164.0,78.0,410.0,2094,1739,355,34,3,19202,7236.30137,7706.550000000002,32
11,6183,6259,NJ,34003019104,0.225,40.860539700000004,-73.96730629999999,Harlem Hospital Center,40.813085,-73.93739000000001,5.842793095,1632,2018,"Census Tract 191.04, Bergen County, New Jersey",19104,34,3,34003019104,3959,1844,2115,42.3,682,3864.0,29.0,1980.0,75.0,0.0,46.0,1734.0,46.0,483.0,1372.0,43425.0,3910.0,352.0,210.0,413.0,138.0,312.0,228.0,102.0,843.0,3959,3323,636,34,3,19104,17595.55556,8225.299000000003,28
12,6206,6283,NJ,34003013002,0.45399999999999996,40.83614620000001,-73.9698532,Harlem Hospital Center,40.813085,-73.93739000000001,3.749402988,1630,2018,"Census Tract 130.02, Bergen County, New Jersey",13002,34,3,34003013002,5515,2472,3043,39.0,724,5446.0,11.0,1361.0,287.0,0.0,88.0,3699.0,45.0,976.0,2869.0,59435.0,5491.0,324.0,120.0,424.0,227.0,556.0,324.0,309.0,1411.0,5515,4996,519,34,3,13002,12147.57709,9520.549,51
13,6220,6297,NJ,34003015500,1.431,40.879909399999995,-73.97074740000001,St. Barnabas Hospital,40.85335,-73.89139,7.311493088,662,2018,"Census Tract 155, Bergen County, New Jersey",15500,34,3,34003015500,6337,2938,3399,39.0,1324,6168.0,0.0,711.0,948.0,0.0,60.0,4449.0,57.0,864.0,3669.0,59006.0,6162.0,450.0,409.0,214.0,383.0,359.0,543.0,362.0,1782.0,6274,5749,525,34,3,15500,4428.371768,10331.796999999997,43
14,6241,6318,NJ,34003019103,0.318,40.8631245,-73.972751,Harlem Hospital Center,40.813085,-73.93739000000001,6.306660127000001,1631,2018,"Census Tract 191.03, Bergen County, New Jersey",19103,34,3,34003019103,4232,2050,2182,37.7,624,4082.0,0.0,1885.0,247.0,0.0,185.0,1765.0,118.0,613.0,1380.0,54391.0,4200.0,343.0,59.0,271.0,308.0,332.0,525.0,298.0,904.0,4232,3837,395,34,3,19103,13308.1761,8553.268000000002,28
15,6256,6333,NJ,34003019305,0.303,40.842804799999996,-73.97416740000001,Harlem Hospital Center,40.813085,-73.93739000000001,4.52956375,1637,2018,"Census Tract 193.05, Bergen County, New Jersey",19305,34,3,34003019305,6516,2806,3710,58.4,2495,6398.0,0.0,2202.0,38.0,6.0,47.0,4105.0,51.0,713.0,3439.0,59734.0,6449.0,566.0,223.0,506.0,468.0,558.0,588.0,274.0,2061.0,6516,6431,85,34,3,19305,21504.9505,8435.517000000003,35
