,index,Unnamed: 0,USPS,GEOID,ALAND_SQMI,ORIG_LAT,ORIG_LONG,Hospital,DEST_LAT,DEST_LONG,AERIAL_3,Unnamed: 0.1,Year,Name Returned,Tract,State,County,Geographical ID,Total Population,Pop. Male,Pop. Female,Median Age All,Pop. Over 65 Years,Pop. Race,Pop. AmInd or Alaska Alone,Pop. Asian Alone,Pop. Black or AfrAm Alone,Pop. Hawaiian or PacIsl Alone,Pop. Other Race Alone,Pop. White Alone,Two or more races,Pop. Hispanic or Latino,Pop. Not Hispanic or Latino,Median Income Last 12 Months,Pop. w Poverty Status,"Income Less than $10,000","Income $10,000-14,999","Income $15,000-24,999","Income $25,000-34,999","Income $35,000-49,999","Income $50,000-64,999","Income $65,000-74,999","Income Over $75,000",Insurance Surveyed,Insured,Noninsured,state,county,tract,POPDENSITY,DISTANCE_ROAD,DISTANCE_TIME
0,25316,25595,MI,26147624000,0.402,42.972175299999996,-82.4253007,Henry Ford Macomb Hospital,42.61416,-82.96122,59.19613646,2465,2018,"Census Tract 6240, St. Clair County, Michigan",624000,26,147,26147624000,1738,798,940,37.6,304,1564.0,16.0,28.0,163.0,0.0,6.0,1351.0,148.0,35.0,1328.0,11882.0,1703.0,525.0,223.0,194.0,117.0,50.0,12.0,35.0,28.0,1729,1629,100,26,147,624000,4323.383085,64042.885,100
1,25319,25598,MI,26147625000,0.5379999999999999,42.9807782,-82.4259733,McKenzie Health System,43.42337,-82.83251,59.24012384,1778,2018,"Census Tract 6250, St. Clair County, Michigan",625000,26,147,26147625000,1494,834,660,30.2,118,1354.0,0.0,0.0,54.0,0.0,41.0,1259.0,135.0,90.0,1210.0,18931.0,1470.0,257.0,168.0,244.0,130.0,109.0,73.0,16.0,60.0,1494,1293,201,26,147,625000,2776.951673,70981.022,89
2,25321,25600,MI,26147628000,0.88,43.0073205,-82.426071,McLaren Macomb,42.58825,-82.89898000000001,60.53087272,1779,2018,"Census Tract 6280, St. Clair County, Michigan",628000,26,147,26147628000,3114,1414,1700,44.5,552,2983.0,0.0,20.0,163.0,0.0,19.0,2781.0,98.0,179.0,2666.0,22221.0,3046.0,530.0,266.0,521.0,366.0,288.0,260.0,105.0,131.0,3114,2910,204,26,147,628000,3538.636364,65342.41099999999,71
3,25346,25625,MI,26147626000,0.674,42.9926747,-82.4336504,McLaren Macomb,42.58825,-82.89898000000001,58.88883555,2456,2018,"Census Tract 6260, St. Clair County, Michigan",626000,26,147,26147626000,2053,1007,1046,36.3,323,1849.0,6.0,0.0,34.0,0.0,0.0,1809.0,185.0,97.0,1729.0,23164.0,1993.0,331.0,197.0,303.0,245.0,255.0,101.0,40.0,49.0,2053,1875,178,26,147,626000,3045.994065,62948.527,71
4,25351,25630,MI,26147629000,1.056,43.019876700000005,-82.43538029999999,McLaren Macomb,42.58825,-82.89898000000001,61.13240787,2457,2018,"Census Tract 6290, St. Clair County, Michigan",629000,26,147,26147629000,2391,991,1400,53.2,834,2282.0,0.0,39.0,86.0,0.0,10.0,2147.0,100.0,62.0,2095.0,23836.0,2382.0,317.0,312.0,451.0,334.0,219.0,176.0,84.0,145.0,2391,2265,126,26,147,629000,2264.204545,65791.325,68
5,25356,25635,MI,26147621000,0.691,42.963863200000006,-82.43663570000001,Henry Ford Macomb Hospital,42.61416,-82.96122,57.89103605,2455,2018,"Census Tract 6210, St. Clair County, Michigan",621000,26,147,26147621000,4127,2077,2050,31.4,301,3748.0,15.0,213.0,349.0,17.0,20.0,3134.0,275.0,108.0,3062.0,21444.0,3966.0,654.0,454.0,389.0,346.0,487.0,196.0,46.0,118.0,4127,3709,418,26,147,621000,5972.503618,62906.597,90
6,25388,25667,MI,26147622000,0.7,42.97199929999999,-82.443125,Henry Ford Macomb Hospital,42.61416,-82.96122,58.11095844,2464,2018,"Census Tract 6220, St. Clair County, Michigan",622000,26,147,26147622000,4050,2252,1798,36.3,377,3855.0,26.0,30.0,352.0,0.0,0.0,3447.0,165.0,132.0,3380.0,19889.0,3999.0,627.0,586.0,494.0,391.0,457.0,206.0,46.0,62.0,4049,3715,334,26,147,622000,5785.714286,63379.301,90
7,25403,25682,MI,26147620000,1.6340000000000001,42.9510308,-82.4466892,Henry Ford Macomb Hospital,42.61416,-82.96122,56.33006772,2454,2018,"Census Tract 6200, St. Clair County, Michigan",620000,26,147,26147620000,4792,2419,2373,32.7,707,4367.0,0.0,43.0,739.0,0.0,133.0,3452.0,381.0,773.0,2899.0,20110.0,4505.0,742.0,649.0,691.0,516.0,274.0,282.0,49.0,180.0,4549,4108,441,26,147,620000,2932.680539,60969.39900000001,85
8,25409,25688,MI,26147623000,0.693,42.9794969,-82.44742159999998,Henry Ford Macomb Hospital,42.61416,-82.96122,58.42865444,1777,2018,"Census Tract 6230, St. Clair County, Michigan",623000,26,147,26147623000,2781,1442,1339,37.0,215,2434.0,14.0,8.0,14.0,0.0,10.0,2388.0,313.0,98.0,2300.0,18512.0,2742.0,426.0,264.0,539.0,315.0,171.0,140.0,0.0,100.0,2781,2201,580,26,147,623000,4012.9870130000004,64458.90900000001,92
9,25414,25693,MI,26147627000,0.741,43.001751899999995,-82.44951809999999,McLaren Macomb,42.58825,-82.89898000000001,58.84008645,2443,2018,"Census Tract 6270, St. Clair County, Michigan",627000,26,147,26147627000,2460,1233,1227,44.1,467,2354.0,0.0,53.0,144.0,0.0,0.0,2157.0,82.0,27.0,2138.0,33808.0,2436.0,177.0,251.0,281.0,254.0,353.0,232.0,81.0,215.0,2460,2304,156,26,147,627000,3319.838057,64284.981,65
