,index,Unnamed: 0,USPS,GEOID,ALAND_SQMI,ORIG_LAT,ORIG_LONG,Hospital,DEST_LAT,DEST_LONG,AERIAL_2,Unnamed: 0.1,Year,Name Returned,Tract,State,County,Geographical ID,Total Population,Pop. Male,Pop. Female,Median Age All,Pop. Over 65 Years,Pop. Race,Pop. AmInd or Alaska Alone,Pop. Asian Alone,Pop. Black or AfrAm Alone,Pop. Hawaiian or PacIsl Alone,Pop. Other Race Alone,Pop. White Alone,Two or more races,Pop. Hispanic or Latino,Pop. Not Hispanic or Latino,Median Income Last 12 Months,Pop. w Poverty Status,"Income Less than $10,000","Income $10,000-14,999","Income $15,000-24,999","Income $25,000-34,999","Income $35,000-49,999","Income $50,000-64,999","Income $65,000-74,999","Income Over $75,000",Insurance Surveyed,Insured,Noninsured,state,county,tract,POPDENSITY,DISTANCE_ROAD,DISTANCE_TIME
0,37045,37444,IL,17031520100,0.997,41.7211184,-87.5294325,Advocate Christ Hospital and Medical Center,41.721635,-87.73243199999999,16.89192513,258,2018,"Census Tract 5201, Cook County, Illinois",520100,17,31,17031520100,1810,847,963,37.9,218,1737.0,0.0,0.0,133.0,0.0,230.0,1374.0,48.0,1587.0,125.0,22344.0,1785.0,215.0,133.0,249.0,200.0,181.0,65.0,0.0,48.0,1810,1527,283,17,31,520100,1815.446339,17120.828000000012,85
1,37049,37448,IL,17031520400,0.28,41.703008000000004,-87.53070290000001,Advocate Christ Hospital and Medical Center,41.721635,-87.73243199999999,16.91546567,710,2018,"Census Tract 5204, Cook County, Illinois",520400,17,31,17031520400,4656,2259,2397,32.5,457,4551.0,0.0,8.0,90.0,0.0,327.0,4126.0,81.0,4033.0,501.0,25456.0,4632.0,404.0,341.0,612.0,452.0,442.0,207.0,98.0,227.0,4656,3956,700,17,31,520400,16628.57143,18488.91000000001,85
2,37050,37449,IL,17031520500,0.405,41.6931158,-87.53087190000001,Community Hospital Munster,41.550567,-87.506791,15.95900599,884,2018,"Census Tract 5205, Cook County, Illinois",520500,17,31,17031520500,5109,2320,2789,34.9,566,4767.0,53.0,0.0,84.0,0.0,306.0,4324.0,247.0,3443.0,1439.0,33542.0,5014.0,353.0,245.0,449.0,482.0,399.0,457.0,200.0,382.0,5074,4936,138,17,31,520500,12614.81481,18082.343,57
3,37051,37450,IL,17031826000,0.755,41.6239154,-87.53240770000001,University of Chicago Hospitals and Health Systems,41.77693,-87.609505,18.16622194,309,2018,"Census Tract 8260, Cook County, Illinois",826000,17,31,17031826000,2809,1357,1452,27.7,217,2730.0,27.0,0.0,1300.0,0.0,151.0,1252.0,0.0,1013.0,390.0,20828.0,2730.0,364.0,230.0,337.0,247.0,140.0,167.0,120.0,33.0,2809,2506,303,17,31,826000,3720.5298009999997,20247.683,43
4,37055,37454,IL,17031826100,1.3630000000000002,41.604822600000006,-87.5355854,University of Chicago Hospitals and Health Systems,41.77693,-87.609505,20.08163656,310,2018,"Census Tract 8261, Cook County, Illinois",826100,17,31,17031826100,6780,3091,3689,31.8,726,6711.0,0.0,13.0,4336.0,0.0,45.0,2317.0,69.0,1369.0,1031.0,23653.0,6704.0,1031.0,456.0,629.0,710.0,594.0,408.0,158.0,163.0,6780,6009,771,17,31,826100,4974.32135,22290.488999999994,55
5,37056,37455,IL,17031828100,0.91,41.5634425,-87.5356306,Advocate Christ Hospital and Medical Center,41.721635,-87.73243199999999,24.03187195,525,2018,"Census Tract 8281, Cook County, Illinois",828100,17,31,17031828100,4816,2167,2649,40.4,791,4711.0,0.0,71.0,1374.0,0.0,493.0,2773.0,47.0,738.0,2575.0,35354.0,4652.0,541.0,257.0,452.0,309.0,638.0,275.0,228.0,450.0,4816,4638,178,17,31,828100,5292.307692,30225.002000000008,70
6,37058,37457,IL,17031550100,2.7760000000000002,41.6631813,-87.5359785,University of Chicago Hospitals and Health Systems,41.77693,-87.609505,14.03736815,886,2018,"Census Tract 5501, Cook County, Illinois",550100,17,31,17031550100,6479,3597,2882,40.8,817,6271.0,0.0,0.0,353.0,0.0,259.0,5659.0,55.0,3604.0,2349.0,25825.0,6244.0,656.0,823.0,648.0,681.0,393.0,331.0,274.0,547.0,6468,5406,1062,17,31,550100,2333.9337179999998,15748.185999999998,34
7,37060,37459,IL,17031826202,0.8370000000000001,41.593168299999995,-87.5363681,University of Chicago Hospitals and Health Systems,41.77693,-87.609505,21.29888221,44,2018,"Census Tract 8262.02, Cook County, Illinois",826202,17,31,17031826202,5676,2181,3495,34.1,528,5496.0,0.0,0.0,3512.0,0.0,69.0,1915.0,77.0,1236.0,748.0,21587.0,5573.0,683.0,622.0,584.0,582.0,401.0,252.0,111.0,302.0,5676,5139,537,17,31,826202,6781.362007,23106.49699999999,61
8,37062,37461,IL,17031460100,1.1440000000000001,41.747834499999996,-87.5367253,Advocate Christ Hospital and Medical Center,41.721635,-87.73243199999999,16.5396063,24,2018,"Census Tract 4601, Cook County, Illinois",460100,17,31,17031460100,3424,1617,1807,33.6,315,3352.0,0.0,62.0,2818.0,0.0,102.0,370.0,41.0,443.0,35.0,19626.0,3368.0,529.0,158.0,368.0,288.0,259.0,99.0,21.0,124.0,3424,2973,451,17,31,460100,2993.006993,18112.630999999998,94
9,37067,37467,IL,17031520300,0.37,41.701113899999996,-87.5395629,Advocate Christ Hospital and Medical Center,41.721635,-87.73243199999999,16.2123672,940,2018,"Census Tract 5203, Cook County, Illinois",520300,17,31,17031520300,5857,3153,2704,28.8,561,5560.0,18.0,0.0,179.0,0.0,572.0,4791.0,215.0,5017.0,579.0,25276.0,5755.0,605.0,406.0,548.0,696.0,468.0,251.0,91.0,121.0,5857,5005,852,17,31,520300,15829.729730000001,17887.982000000015,78
10,37069,37469,IL,17031520600,0.42100000000000004,41.6895204,-87.5404,Community Hospital Munster,41.550567,-87.506791,15.68511517,900,2018,"Census Tract 5206, Cook County, Illinois",520600,17,31,17031520600,2809,1271,1538,33.6,452,2745.0,0.0,31.0,8.0,0.0,147.0,2559.0,16.0,2090.0,640.0,21891.0,2761.0,332.0,190.0,299.0,152.0,268.0,120.0,47.0,136.0,2809,2378,431,17,31,520600,6672.2090259999995,17201.177000000003,54
11,37072,37472,IL,17031520200,0.428,41.71230870000001,-87.54069129999999,Advocate Christ Hospital and Medical Center,41.721635,-87.73243199999999,15.98964742,899,2018,"Census Tract 5202, Cook County, Illinois",520200,17,31,17031520200,3989,1933,2056,27.1,323,3789.0,9.0,8.0,365.0,0.0,336.0,3071.0,97.0,3294.0,219.0,22603.0,3886.0,422.0,277.0,337.0,354.0,273.0,152.0,55.0,62.0,3989,3340,649,17,31,520200,9320.093458,17111.121000000014,78
