,index,Unnamed: 0,Unnamed: 0.1,GEOID,ALAND_SQMI,TRACT_LAT,TRACT_LONG,Hospital,HOSPITAL_LONG,HOSPITAL_LAT,CT_dist,Unnamed: 0.1.1,Year,Name Returned,Tract,State,County,Geographical ID,Total Population,Pop. Male,Pop. Female,Median Age All,Pop. Over 65 Years,Pop. Race,Pop. AmInd or Alaska Alone,Pop. Asian Alone,Pop. Black or AfrAm Alone,Pop. Hawaiian or PacIsl Alone,Pop. Other Race Alone,Pop. White Alone,Two or more races,Pop. Hispanic or Latino,Pop. Not Hispanic or Latino,Median Income Last 12 Months,Pop. w Poverty Status,"Income Less than $10,000","Income $10,000-14,999","Income $15,000-24,999","Income $25,000-34,999","Income $35,000-49,999","Income $50,000-64,999","Income $65,000-74,999","Income Over $75,000",Insurance Surveyed,Insured,Noninsured,state,county,tract,POPDENSITY,DISTANCE_ROAD,DISTANCE_TIME
0,5536,5604,5604,34003002100,6.401,40.968782399999995,-73.91689620000001,St. John's Riverside Hospital,-73.88605,40.96891,2.596511003335853 km,1839,2018,"Census Tract 21, Bergen County, New Jersey",2100,34,3,34003002100,1513,709,804,49.0,415,1482.0,0.0,464.0,118.0,0.0,20.0,880.0,27.0,121.0,783.0,54510.0,1509.0,124.0,74.0,79.0,73.0,90.0,124.0,28.0,408.0,1513,1473,40,34,3,2100,236.3693173,31027.375999999997,52
1,5846,5920,5920,34003055100,3.1919999999999997,40.915999400000004,-73.9419313,New York Presbyterian Hospital Cornell,-73.91246,40.872890000000005,5.393226881409979 km,1670,2018,"Census Tract 551, Bergen County, New Jersey",55100,34,3,34003055100,6792,3398,3394,43.4,999,6585.0,0.0,1393.0,199.0,0.0,102.0,4891.0,196.0,452.0,4640.0,81214.0,6718.0,648.0,274.0,386.0,168.0,123.0,181.0,146.0,2074.0,6729,6480,249,34,3,55100,2127.819549,14829.077000000007,52
2,5847,5921,5921,34003016000,2.126,40.8897215,-73.9419805,New York Presbyterian Hospital Cornell,-73.91246,40.872890000000005,3.1120304571033306 km,1701,2018,"Census Tract 160, Bergen County, New Jersey",16000,34,3,34003016000,5356,2642,2714,48.3,1342,5139.0,11.0,2249.0,77.0,21.0,0.0,2781.0,180.0,390.0,2485.0,63528.0,5319.0,335.0,208.0,316.0,218.0,387.0,366.0,173.0,1498.0,5356,5081,275,34,3,16000,2519.285042,10740.41,35
3,5848,5922,5922,34003002200,2.2680000000000002,41.00933679999999,-73.9419971,St. John's Riverside Hospital,-73.88605,40.96891,6.5054035759831015 km,1120,2018,"Census Tract 22, Bergen County, New Jersey",2200,34,3,34003002200,5412,2750,2662,46.4,1088,5334.0,13.0,1351.0,94.0,0.0,9.0,3867.0,58.0,598.0,3328.0,43595.0,5046.0,440.0,411.0,420.0,335.0,563.0,405.0,204.0,1127.0,5066,4719,347,34,3,2200,2386.243386,27509.700999999994,67
4,5970,6045,6045,34003002300,2.785,40.9920464,-73.9505506,St. John's Riverside Hospital,-73.88605,40.96891,6.005740136131928 km,1859,2018,"Census Tract 23, Bergen County, New Jersey",2300,34,3,34003002300,5819,2617,3202,47.8,1220,5773.0,51.0,1579.0,32.0,0.0,103.0,4008.0,29.0,320.0,3776.0,49853.0,5605.0,590.0,235.0,537.0,278.0,472.0,328.0,131.0,1647.0,5622,5412,210,34,3,2300,2089.4075399999997,29575.443999999996,68
5,5983,6058,6058,34003007002,1.798,40.9732134,-73.951582,St. John's Riverside Hospital,-73.88605,40.96891,5.5366219876541205 km,658,2018,"Census Tract 70.02, Bergen County, New Jersey",7002,34,3,34003007002,4687,2351,2336,43.6,682,4640.0,0.0,1864.0,103.0,0.0,11.0,2662.0,15.0,71.0,2591.0,58917.0,4655.0,462.0,165.0,280.0,175.0,276.0,268.0,121.0,1368.0,4687,4507,180,34,3,7002,2606.7853170000003,31438.96699999999,85
6,6032,6107,6107,34003019102,0.32,40.8598925,-73.9552408,New York Presbyterian Hospital/Columbia,-73.94032,40.84128,2.4197692809997675 km,1681,2018,"Census Tract 191.02, Bergen County, New Jersey",19102,34,3,34003019102,3337,1519,1818,41.7,632,3106.0,19.0,1499.0,42.0,20.0,69.0,1457.0,183.0,406.0,1247.0,47257.0,3289.0,395.0,133.0,225.0,235.0,255.0,308.0,115.0,733.0,3337,2956,381,34,3,19102,10428.125,9284.312000000002,27
7,6047,6122,6122,34003009100,2.072,40.953365399999996,-73.95634809999999,St. John's Riverside Hospital,-73.88605,40.96891,6.164652934957236 km,659,2018,"Census Tract 91, Bergen County, New Jersey",9100,34,3,34003009100,4959,2419,2540,43.9,775,4841.0,0.0,1567.0,0.0,0.0,43.0,3231.0,71.0,345.0,2908.0,60517.0,4912.0,550.0,215.0,178.0,233.0,245.0,205.0,173.0,1391.0,4959,4905,54,34,3,9100,2393.339768,30384.76299999999,86
8,6081,6157,6157,34003008000,2.065,40.9397855,-73.9585808,St. John's Riverside Hospital,-73.88605,40.96891,6.910258974982514 km,1855,2018,"Census Tract 80, Bergen County, New Jersey",8000,34,3,34003008000,8730,4237,4493,43.1,1410,8565.0,0.0,2761.0,32.0,0.0,38.0,5734.0,96.0,580.0,5239.0,61402.0,8614.0,534.0,370.0,652.0,379.0,377.0,509.0,200.0,2354.0,8683,8370,313,34,3,8000,4227.602906,28492.240999999995,76
9,6116,6192,6192,34003015100,1.099,40.897214899999994,-73.961185,New York Presbyterian Hospital Cornell,-73.91246,40.872890000000005,4.915414917792443 km,1870,2018,"Census Tract 151, Bergen County, New Jersey",15100,34,3,34003015100,2829,1571,1258,38.9,518,2786.0,6.0,142.0,211.0,0.0,108.0,2319.0,23.0,236.0,2113.0,77813.0,2793.0,159.0,92.0,89.0,152.0,128.0,122.0,85.0,881.0,2829,2718,111,34,3,15100,2574.158326,11874.944000000003,43
